Selected_Sigma,Selected_Lambda,Decision_Q,Demand_D,Operation_Cost
2.0,1e-05,6.920666597027829,7.326885539711061,0.3046642070124239
2.0,1e-05,6.735030728203666,6.368675908647779,0.09158870488897186
2.0,1e-05,5.412568063708498,5.134967261073391,0.06940020065877683
2.0,1e-05,7.325497578083917,7.447595968226343,0.09157379260681964
2.0,1e-05,6.348329174856678,6.510331518984411,0.12150175809579955
2.0,1e-05,7.575492709025294,7.67100753469245,0.07163611925036673
2.0,1e-05,9.387769214216668,9.340885444615832,0.011720942400208934
2.0,1e-05,9.227200371458,9.54643774608603,0.23942803097102194
2.0,1e-05,8.418624507882388,8.16932026593722,0.06232606048629208
2.0,1e-05,7.237720865798144,7.104013397806392,0.03342686699793784
2.0,1e-05,5.4045114369754295,5.650376298063202,0.18439864581582954
2.0,1e-05,5.284823497848469,5.437042232103047,0.11416405069093316
2.0,1e-05,8.012964242244006,8.205813732085774,0.1446371173813259
2.0,1e-05,7.113533301907173,7.001889899787385,0.027910850529947018
2.0,1e-05,5.397139993064274,5.0028576736842,0.09857057984501849
2.0,1e-05,7.669468722118847,7.507342067494566,0.040531663656070194
2.0,1e-05,5.490780219949272,5.125177139080528,0.09140077021718596
2.0,1e-05,8.541809074861186,8.502401449515505,0.009851906336420413
2.0,1e-05,8.30057563628957,8.049055014060826,0.06288015555718607
2.0,1e-05,7.251061099694406,7.274857896577844,0.017847597662578707
2.0,1e-05,5.266734845774737,5.087215451824707,0.04487984848750748
2.0,1e-05,8.408869993898184,8.400815135753623,0.0020137145361402986
2.0,1e-05,5.7921802050472575,5.444668498912598,0.08687792653366477
2.0,1e-05,9.39727326696655,9.513734342476011,0.08734580663209579
2.0,1e-05,7.219829156890773,6.976469256502751,0.06083997509700545
2.0,1e-05,7.366782130387888,7.314143273870172,0.013159714129428846
2.0,1e-05,9.446911311223046,9.70979522483124,0.19716293520614547
2.0,1e-05,6.915529996880082,6.924689451231615,0.006869590763649569
2.0,1e-05,7.649954081133128,7.883396203746246,0.17508159195983852
2.0,1e-05,5.778544843378128,5.639084285862583,0.034865139378886356
2.0,1e-05,8.207090158779879,8.331202362686351,0.09308415292985428
2.0,1e-05,8.201357128385732,7.624749776706415,0.14415183791982922
2.0,1e-05,9.235318395662784,9.093196541756326,0.03553046347661448
2.0,1e-05,7.953772655330601,8.110955527253434,0.1178871539421249
2.0,1e-05,9.019823043124765,9.18662130208985,0.12509869422381437
2.0,1e-05,8.133182917736551,8.54035015027034,0.3053754244003417
2.0,1e-05,7.068379156548717,7.131409048502353,0.047272418965226715
2.0,1e-05,6.633330777307032,6.361935921939314,0.06784871384192948
2.0,1e-05,8.482623056151187,8.603806897201595,0.09088788078780619
2.0,1e-05,7.46219002844359,7.669489921873769,0.15547492007263397
2.0,1e-05,4.567188574713031,4.666280189451659,0.07431871105397136
2.0,1e-05,6.169687632880809,6.313460708171614,0.1078298064681038
2.0,1e-05,6.930292947529896,6.707664957495301,0.05565699750864872
2.0,1e-05,5.533514837591149,5.3603454358008005,0.04329235044758706
2.0,1e-05,7.927331907069663,7.330877431715266,0.14911361883859908
2.0,1e-05,5.642247635237501,5.808432041648533,0.1246383048082742
2.0,1e-05,6.836244383097657,6.841510092741648,0.003949282232992735
2.0,1e-05,4.8245136308295145,4.861657776371433,0.027858109156438937
2.0,1e-05,7.170507132838033,7.051164150088491,0.02983574568738545
2.0,1e-05,9.100427291395082,9.289765757753909,0.14200384976911984
2.0,1e-05,9.0809822460193,9.35438129657233,0.20504928791477228
2.0,1e-05,6.243881602700434,6.023582100581088,0.055074875529836476
2.0,1e-05,8.973787125586794,8.79250603365587,0.04532027298273089
2.0,1e-05,5.819118915896915,5.898104894659382,0.0592394840718502
2.0,1e-05,5.861181633884398,5.4822862373367665,0.09472384913690779
2.0,1e-05,7.040218734308965,6.748471356452355,0.0729368444641525
2.0,1e-05,9.3433267203405,9.732126617113328,0.29159992257962175
2.0,1e-05,7.970079272477621,7.8863852463497555,0.020923506531966396
2.0,1e-05,9.58452419813491,9.686691207294414,0.07662525686962862
2.0,1e-05,6.743585705923239,6.724313961890052,0.004817936008296941
2.0,1e-05,7.1424950257076265,7.013415518663855,0.03226987676094284
2.0,1e-05,5.692501886455869,5.832899137549141,0.10529793831995438
2.0,1e-05,7.884682788007606,7.803996735858803,0.02017151303720066
2.0,1e-05,5.776961224808641,6.334198771169094,0.4179281597703395
2.0,1e-05,8.909121609039433,8.907858297131215,0.00031582797705453913
2.0,1e-05,7.2701077197432085,7.154581269333909,0.028881612602324802
2.0,1e-05,8.650964318144782,8.668830064929024,0.013399310088181515
2.0,1e-05,10.75407052690876,10.28237001911326,0.11792512694887503
2.0,1e-05,7.5329255548181315,7.827485295831565,0.22091980576007497
2.0,1e-05,7.099014269509405,7.221060301630915,0.0915345240911325
2.0,1e-05,6.595257695729794,6.794150648736765,0.14916971475522822
2.0,1e-05,7.184065168424814,7.474441873799017,0.2177825290306521
2.0,1e-05,6.760905103909877,6.384777587738678,0.09403187904279986
2.0,1e-05,6.431571661845577,6.260526155212285,0.042761376658323025
2.0,1e-05,6.0374539349072975,6.174837044189261,0.1030373319614728
2.0,1e-05,6.842646046018766,7.063953334616152,0.16598046644803977
2.0,1e-05,4.504145407795676,4.597910351216793,0.07032370756583806
2.0,1e-05,5.22970753111399,4.994105988634814,0.05890038561979383
2.0,1e-05,6.403655272469814,6.151462794423094,0.0630481195116801
2.0,1e-05,7.584751426770881,7.714513457726832,0.0973215232169633
2.0,1e-05,7.425616949752753,7.279067834217848,0.03663727888372614
2.0,1e-05,9.30177249677829,9.22431213452332,0.01936509056374236
2.0,1e-05,6.126147229006559,5.967962570763526,0.03954616456075821
2.0,1e-05,6.889128587063837,6.713466370668506,0.04391555409883274
2.0,1e-05,7.752400564303597,8.23672492166502,0.3632432680210673
2.0,1e-05,6.43943929774238,6.415196303592333,0.0060607485375117065
