penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.2802925600588738,False
l2,1e-08,0.28029256002809655,True
l2,1e-06,0.2803360079375017,False
l2,0.0001,0.29232537897118277,False
l2,0.01,0.4759500746140883,False
