Selected_Hidden_Layers,Selected_LR,Selected_Weight_Decay,Selected_Update_Step,Decision_Q,Demand_D,Operation_Cost
512-512-512,0.001,1e-05,80,7.322932243347168,7.441962202827717,0.08927246961041146
512-512-512,0.001,1e-05,80,8.960809707641602,8.106385717530431,0.21360599752779263
512-512-512,0.001,1e-05,80,7.503976345062256,7.169239491281284,0.0836842134452429
512-512-512,0.001,1e-05,80,4.366150379180908,4.184807536001865,0.04533571079476073
512-512-512,0.001,1e-05,80,6.643639087677002,6.752314726546065,0.08150672915179746
512-512-512,0.001,1e-05,80,7.552634239196777,8.010406259841155,0.3433290154832829
512-512-512,0.001,1e-05,80,7.517210483551025,7.390990984129143,0.031554874855470594
512-512-512,0.001,1e-05,80,8.554746627807617,8.220133581256269,0.08365326163783715
512-512-512,0.001,1e-05,80,8.422314643859863,7.920263484432937,0.12551278985673164
512-512-512,0.001,1e-05,80,6.2300896644592285,6.097759459467299,0.03308255124798243
512-512-512,0.001,1e-05,80,8.431852340698242,8.965108559743246,0.39994216428375307
512-512-512,0.001,1e-05,80,7.094359397888184,6.841205809691985,0.06328839704904965
512-512-512,0.001,1e-05,80,4.546152591705322,4.533797899819391,0.003088672971482742
512-512-512,0.001,1e-05,80,5.12035608291626,4.8260967957467,0.07356482179238988
512-512-512,0.001,1e-05,80,6.789961338043213,6.546269367287902,0.060922992688827726
512-512-512,0.001,1e-05,80,6.216285228729248,5.784365195241124,0.10798000837203103
512-512-512,0.001,1e-05,80,4.361521244049072,3.7813098731032793,0.14505284273644825
512-512-512,0.001,1e-05,80,10.838892936706543,10.452436658027167,0.09661406966984387
512-512-512,0.001,1e-05,80,5.385703086853027,5.086265339833767,0.07485943675481499
512-512-512,0.001,1e-05,80,8.017802238464355,7.683556091994012,0.08356153661758592
512-512-512,0.001,1e-05,80,5.125668525695801,5.047640099788192,0.019507106476902125
512-512-512,0.001,1e-05,80,7.504049301147461,7.466573393502561,0.009368976911225069
512-512-512,0.001,1e-05,80,6.720757961273193,5.925127071282163,0.19890772249775757
512-512-512,0.001,1e-05,80,7.526825428009033,7.53611429144257,0.00696664757515264
512-512-512,0.001,1e-05,80,5.492460250854492,5.432096473074848,0.015090944444910992
512-512-512,0.001,1e-05,80,8.630358695983887,7.945873439166038,0.17112131420446208
512-512-512,0.001,1e-05,80,8.278947830200195,8.37695518122078,0.07350551326543808
512-512-512,0.001,1e-05,80,9.255598068237305,9.20810122760806,0.011874210157311271
512-512-512,0.001,1e-05,80,5.852992057800293,5.770347586666108,0.02066111778354629
512-512-512,0.001,1e-05,80,6.97534704208374,6.313388584365323,0.1654896144296043
512-512-512,0.001,1e-05,80,3.4964187145233154,3.129795395778507,0.09165582968620212
512-512-512,0.001,1e-05,80,8.118041038513184,7.873549499993962,0.06112288462980531
512-512-512,0.001,1e-05,80,7.3275837898254395,6.874159064569954,0.11335618131387126
512-512-512,0.001,1e-05,80,6.65503454208374,6.0405595399395535,0.15361875053604668
512-512-512,0.001,1e-05,80,6.468527793884277,6.617626909459713,0.11182433668157699
512-512-512,0.001,1e-05,80,8.04806137084961,8.171554478662989,0.09261983086003456
512-512-512,0.001,1e-05,80,5.477548122406006,5.217082268641514,0.06511646344112298
512-512-512,0.001,1e-05,80,9.901786804199219,10.135918588000523,0.1755988378509783
512-512-512,0.001,1e-05,80,6.6532745361328125,6.636694291128163,0.00414506125116243
512-512-512,0.001,1e-05,80,6.229430675506592,5.7176824227032945,0.12793706320082432
512-512-512,0.001,1e-05,80,6.6782755851745605,6.9046137417557745,0.16975361743591044
512-512-512,0.001,1e-05,80,8.499553680419922,8.171982791260504,0.08189272228985445
512-512-512,0.001,1e-05,80,7.768036842346191,7.979142555271229,0.1583292846937785
512-512-512,0.001,1e-05,80,5.671859264373779,5.844634635151514,0.1295815280833008
512-512-512,0.001,1e-05,80,7.144347190856934,6.634862814738252,0.1273710940296704
512-512-512,0.001,1e-05,80,7.626051425933838,7.354256896701811,0.06794863230800674
512-512-512,0.001,1e-05,80,5.609796047210693,5.530344884243097,0.019862790741899117
512-512-512,0.001,1e-05,80,5.371295928955078,5.424283819263778,0.03974091773152466
512-512-512,0.001,1e-05,80,3.117459774017334,2.996998091004625,0.03011542075317719
512-512-512,0.001,1e-05,80,6.403881072998047,5.821964437520782,0.14547915886931628
512-512-512,0.001,1e-05,80,7.559961318969727,7.632636694089517,0.054506531339842956
512-512-512,0.001,1e-05,80,8.545991897583008,7.966042521258792,0.14498734408105385
512-512-512,0.001,1e-05,80,7.328729629516602,7.630070547713277,0.2260056886475068
512-512-512,0.001,1e-05,80,7.171878337860107,6.829788509181419,0.085522457169672
512-512-512,0.001,1e-05,80,8.342616081237793,8.89826898368975,0.41673967683896773
512-512-512,0.001,1e-05,80,6.616815567016602,6.040981884712975,0.14395842057590658
512-512-512,0.001,1e-05,80,9.29789924621582,9.252664052155042,0.011308798515194507
512-512-512,0.001,1e-05,80,7.9929890632629395,7.568301110966843,0.10617198807402417
512-512-512,0.001,1e-05,80,6.360391616821289,6.098215044614044,0.06554414305181133
512-512-512,0.001,1e-05,80,5.848469257354736,6.250374331270955,0.3014288054371643
512-512-512,0.001,1e-05,80,5.307589054107666,5.1996884131683965,0.026975160234817386
512-512-512,0.001,1e-05,80,9.078536987304688,8.891122825379016,0.04685354048141788
512-512-512,0.001,1e-05,80,5.287601947784424,4.620254926969809,0.1668367552036536
512-512-512,0.001,1e-05,80,8.41413688659668,8.182552089906759,0.057896199172480234
512-512-512,0.001,1e-05,80,6.305868148803711,6.511482640225573,0.15421086856639654
512-512-512,0.001,1e-05,80,7.056802749633789,7.430088732233092,0.2799644869494775
512-512-512,0.001,1e-05,80,8.036016464233398,7.559620949742667,0.11909887862268276
512-512-512,0.001,1e-05,80,5.568310260772705,5.373017434711826,0.048823206515219875
512-512-512,0.001,1e-05,80,8.079225540161133,7.979807976904095,0.024854390814259553
512-512-512,0.001,1e-05,80,7.878939151763916,7.71740814352242,0.040382752060373894
512-512-512,0.001,1e-05,80,6.4771904945373535,6.061987301057254,0.10380079837002487
512-512-512,0.001,1e-05,80,7.634815692901611,7.566879836483083,0.0169839641046321
512-512-512,0.001,1e-05,80,8.923410415649414,8.078000244346379,0.21135254282575877
512-512-512,0.001,1e-05,80,5.613102912902832,5.264193555510222,0.08722733934815241
512-512-512,0.001,1e-05,80,6.706584930419922,6.183593033246267,0.13074797429341367
512-512-512,0.001,1e-05,80,5.600851058959961,5.1083629892710825,0.12312201742221962
512-512-512,0.001,1e-05,80,8.291061401367188,7.97547698043922,0.07889610523199186
512-512-512,0.001,1e-05,80,8.56225872039795,8.697402058294914,0.10135750342272365
512-512-512,0.001,1e-05,80,7.146023750305176,6.47706952548484,0.167238556205084
512-512-512,0.001,1e-05,80,8.625409126281738,8.508502776252811,0.029226587507231727
512-512-512,0.001,1e-05,80,6.45141077041626,6.263084504441074,0.04708156649379647
512-512-512,0.001,1e-05,80,7.5125627517700195,7.518227890090017,0.004248853739998282
512-512-512,0.001,1e-05,80,8.781064987182617,9.082528520333296,0.2260976498630094
512-512-512,0.001,1e-05,80,8.353025436401367,7.998749366149512,0.08856901756296387
512-512-512,0.001,1e-05,80,8.37990951538086,7.763492223983319,0.15410432284938502
