penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.2802925600279465,False
l1,1e-08,0.2802925600279465,False
l1,1e-06,0.2802620139473846,True
l1,0.0001,0.28039875087036137,False
l1,0.01,0.4823435038463356,False
