Selected_Sigma,Selected_Lambda,Decision_Q,Demand_D,Operation_Cost
1.0,1e-06,5.395714053319202,5.625430286476657,0.1722871748680912
1.0,1e-06,8.933349206774327,8.982960998974445,0.03720884415008818
1.0,1e-06,6.112747570693411,5.933619798390109,0.044781943075825614
1.0,1e-06,7.03110944352443,7.356604333436647,0.24412116743416257
1.0,1e-06,9.574494790283277,9.276728121081655,0.07444166730040536
1.0,1e-06,8.325879349622653,8.14552599349638,0.04508833903156839
1.0,1e-06,8.334935811718868,8.198419634852568,0.03412904421657492
1.0,1e-06,5.642537670577667,5.395206297024664,0.06183284338825068
1.0,1e-06,8.410941952404862,7.811991975083036,0.14973749433045636
1.0,1e-06,7.484209765530054,6.9173006972018145,0.14172726708205996
1.0,1e-06,6.417825514298521,5.8667318333547644,0.13777342023593908
1.0,1e-06,6.393855510391229,6.426527820464822,0.02450423255519496
1.0,1e-06,8.157372896687214,8.229299640249257,0.05394505767153257
1.0,1e-06,4.082419202921094,4.105206292038247,0.01709031683786466
1.0,1e-06,6.278687678101815,5.8204012752269465,0.11457160071871719
1.0,1e-06,7.662168584235409,7.701406589438423,0.029428503902260594
1.0,1e-06,6.971329828294403,6.296498258853026,0.16870789236034422
1.0,1e-06,9.749760458337432,9.423653862931818,0.08152664885140348
1.0,1e-06,6.0745320149316075,5.81134903980384,0.06579574378194186
1.0,1e-06,6.3154658101018075,6.110173272227628,0.05132313446854497
1.0,1e-06,6.338530997189679,6.302625578035165,0.008976354788628349
1.0,1e-06,9.51386396608704,8.483861394550612,0.2575006428841071
1.0,1e-06,8.281146106429397,7.549053882385331,0.18302305601101643
1.0,1e-06,7.4464259003242015,7.670792288269976,0.16827479095933118
1.0,1e-06,8.45867453901892,8.85198891282383,0.2949857803536817
1.0,1e-06,11.183255987077311,11.324571499200047,0.10598663409205189
1.0,1e-06,4.2192800392265255,4.072935442950597,0.036586149068982055
1.0,1e-06,7.18901915296464,7.135322970302291,0.013424045665587192
1.0,1e-06,7.000964767509212,6.823071352865417,0.04447335366094873
1.0,1e-06,6.132422175387092,5.912979018956821,0.05486078910756764
1.0,1e-06,5.321927371590367,5.327373484766302,0.004084584881951514
1.0,1e-06,7.696376300224977,7.987074798447511,0.21802387366690001
1.0,1e-06,7.470559830454708,7.565122252811731,0.07092181676776721
