penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.2895249854060602,False
l2,1e-08,0.2895222458720129,False
l2,1e-06,0.28932885269753333,True
l2,0.0001,0.2922317921829545,False
l2,0.01,0.4528458483937609,False
