hidden_layers,lr,weight_decay,validation_mean_cost,is_best
512-512-512,0.001,0.0,0.09545062824850156,False
512-512-512,0.001,1e-05,0.09495472734823249,True
512-512-512,0.0005,0.0,0.10286206400259454,False
512-512-512,0.0005,1e-05,0.10474262075958764,False
