Selected_Hidden_Layers,Selected_LR,Selected_Weight_Decay,Selected_Update_Step,Decision_Q,Demand_D,Operation_Cost
512-512-512,0.001,1e-05,80,5.637135028839111,5.625430286476657,0.002926185590613528
512-512-512,0.001,1e-05,80,9.148746490478516,8.982960998974445,0.04144637287601771
512-512-512,0.001,1e-05,80,6.180994033813477,5.933619798390109,0.06184355885584192
512-512-512,0.001,1e-05,80,7.161276340484619,7.356604333436647,0.14649599471402097
512-512-512,0.001,1e-05,80,9.582070350646973,9.276728121081655,0.07633555739132936
512-512-512,0.001,1e-05,80,8.568415641784668,8.14552599349638,0.10572241207207211
512-512-512,0.001,1e-05,80,7.882793426513672,8.198419634852568,0.23671965625417224
512-512-512,0.001,1e-05,80,5.402429103851318,5.395206297024664,0.0018057017066634984
512-512-512,0.001,1e-05,80,8.42409610748291,7.811991975083036,0.15302603309996843
512-512-512,0.001,1e-05,80,7.6147236824035645,6.9173006972018145,0.1743557463004375
512-512-512,0.001,1e-05,80,6.429137706756592,5.8667318333547644,0.14060146835045684
512-512-512,0.001,1e-05,80,6.340355396270752,6.426527820464822,0.06462931814555284
512-512-512,0.001,1e-05,80,8.436725616455078,8.229299640249257,0.051856494051455204
512-512-512,0.001,1e-05,80,4.338222980499268,4.105206292038247,0.05825417211525519
512-512-512,0.001,1e-05,80,6.230405807495117,5.8204012752269465,0.10250113306704267
512-512-512,0.001,1e-05,80,7.571036338806152,7.701406589438423,0.09777768797420294
512-512-512,0.001,1e-05,80,6.947500228881836,6.296498258853026,0.16275049250720253
512-512-512,0.001,1e-05,80,9.701003074645996,9.423653862931818,0.06933730292854445
512-512-512,0.001,1e-05,80,5.829949378967285,5.81134903980384,0.004650084790861264
512-512-512,0.001,1e-05,80,6.618581295013428,6.110173272227628,0.12710200569645003
512-512-512,0.001,1e-05,80,6.47407865524292,6.302625578035165,0.04286326930193862
512-512-512,0.001,1e-05,80,9.598075866699219,8.483861394550612,0.27855361803715173
512-512-512,0.001,1e-05,80,8.215658187866211,7.549053882385331,0.16665107637022003
512-512-512,0.001,1e-05,80,7.2762041091918945,7.670792288269976,0.2959411343085614
512-512-512,0.001,1e-05,80,8.417594909667969,8.85198891282383,0.3257955023668955
512-512-512,0.001,1e-05,80,11.486631393432617,11.324571499200047,0.040514973558142486
512-512-512,0.001,1e-05,80,4.39440393447876,4.072935442950597,0.08036712288204062
512-512-512,0.001,1e-05,80,7.3766303062438965,7.135322970302291,0.060326833985401285
512-512-512,0.001,1e-05,80,6.978034973144531,6.823071352865417,0.03874090506977845
512-512-512,0.001,1e-05,80,6.662275791168213,5.912979018956821,0.18732419305284798
512-512-512,0.001,1e-05,80,5.545496463775635,5.327373484766302,0.054530744752333105
512-512-512,0.001,1e-05,80,7.833244800567627,7.987074798447511,0.1153724984099127
512-512-512,0.001,1e-05,80,7.563931465148926,7.565122252811731,0.0008930907471040861
512-512-512,0.001,1e-05,80,6.039806365966797,5.665677744387581,0.09353215539480386
512-512-512,0.001,1e-05,80,5.743010997772217,5.586226186652275,0.03919620277998548
512-512-512,0.001,1e-05,80,9.594806671142578,8.975302661970556,0.15487600229300558
512-512-512,0.001,1e-05,80,4.806967735290527,4.367778032859525,0.10979742560775052
512-512-512,0.001,1e-05,80,8.331393241882324,7.999825872296455,0.0828918423964673
512-512-512,0.001,1e-05,80,6.249292373657227,6.053707818796133,0.04889613871527332
512-512-512,0.001,1e-05,80,7.478943347930908,6.645434096918805,0.20837731275302573
512-512-512,0.001,1e-05,80,5.770654201507568,5.8863967812704345,0.08680693482214963
512-512-512,0.001,1e-05,80,7.534839153289795,7.499104655169771,0.008933624530006012
512-512-512,0.001,1e-05,80,5.91404390335083,5.538682696234153,0.09384030177916936
512-512-512,0.001,1e-05,80,5.561636447906494,5.537891339138229,0.005936277192066353
512-512-512,0.001,1e-05,80,4.022641181945801,3.8587429460190146,0.04097455898169655
512-512-512,0.001,1e-05,80,6.6092705726623535,6.692856721887303,0.06268961191871192
512-512-512,0.001,1e-05,80,6.384140491485596,6.164149785540641,0.05499767648623877
512-512-512,0.001,1e-05,80,4.574212074279785,4.01569156942411,0.1396301262139188
512-512-512,0.001,1e-05,80,7.563299655914307,6.938277123027415,0.15625563322172287
512-512-512,0.001,1e-05,80,8.63622760772705,8.427699115746387,0.0521321229951659
512-512-512,0.001,1e-05,80,6.451519966125488,5.898252009619754,0.13831698912643353
512-512-512,0.001,1e-05,80,7.866763591766357,7.790971630289152,0.018947990369301282
512-512-512,0.001,1e-05,80,7.955667018890381,7.603705319355229,0.08799042488378794
512-512-512,0.001,1e-05,80,6.640202045440674,6.735202619374572,0.07125043045042379
512-512-512,0.001,1e-05,80,10.662572860717773,10.402795572925838,0.06494432194798394
512-512-512,0.001,1e-05,80,9.02841567993164,9.092636026296066,0.04816525977331931
512-512-512,0.001,1e-05,80,9.946842193603516,9.759931712984006,0.046727620154877414
512-512-512,0.001,1e-05,80,8.301153182983398,7.948522526201754,0.08815766419541116
512-512-512,0.001,1e-05,80,6.240659236907959,5.913117271946628,0.08188549124033284
512-512-512,0.001,1e-05,80,7.858788013458252,7.789091285820784,0.01742418190936701
512-512-512,0.001,1e-05,80,5.949863910675049,6.005960751069007,0.042072630295468594
512-512-512,0.001,1e-05,80,8.437150955200195,8.747360464446592,0.23265713193479742
512-512-512,0.001,1e-05,80,6.007796287536621,6.47019357915341,0.3467979687125915
512-512-512,0.001,1e-05,80,7.083616733551025,7.235773086866982,0.1141172649869675
512-512-512,0.001,1e-05,80,9.263409614562988,8.923883881620318,0.08488143323566755
512-512-512,0.001,1e-05,80,8.308085441589355,7.803649172793628,0.12610906719893178
512-512-512,0.001,1e-05,80,7.103381633758545,6.980168912010886,0.030803180436914657
512-512-512,0.001,1e-05,80,7.176693439483643,6.333369726446853,0.21083092825919736
512-512-512,0.001,1e-05,80,6.832874774932861,6.04974995080648,0.19578120603159532
512-512-512,0.001,1e-05,80,6.121769905090332,5.545408023191224,0.14409047047477697
512-512-512,0.001,1e-05,80,7.478082656860352,6.950214720629348,0.13196698405775087
512-512-512,0.001,1e-05,80,4.624820232391357,4.7419267359557695,0.08782987767330908
512-512-512,0.001,1e-05,80,6.7463531494140625,6.321260722153841,0.10627310681505531
512-512-512,0.001,1e-05,80,7.0853705406188965,6.562337147912776,0.1307583481765302
