penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.2895249856173895,False
l1,1e-08,0.2895249856173895,False
l1,1e-06,0.28949649126854443,False
l1,0.0001,0.2890786768105405,True
l1,0.01,0.4591605661161225,False
