Decision_Q,Demand_D,Operation_Cost,Mu_Pred,Sigma_Pred,Beta_Intercept,Beta_Feat_1,Beta_Feat_2,Beta_Feat_3,Beta_Feat_4
1.6344349380407392,1.5869151764460532,0.011879940398671518,1.458556615156437,0.2607575916953111,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.3239823033901255,1.3264377127293705,0.0018415570044337803,1.1589010103680253,0.24474989126833918,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.1632866790684602,0.6936181279933613,0.11741713776877472,0.999298144796728,0.24312976472075204,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.5115392940926384,0.5814942764789367,0.23251125440342543,1.3426610454956738,0.25037926602720034,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.4075290780201395,0.9088049818044556,0.12468102405392098,1.2422471928508114,0.2450472896308339,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.8672675851688627,1.7546102177173035,0.028164341862889797,1.7016868687944475,0.2454903374384547,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.9680953622417474,1.3401488381683406,0.1569866310183517,1.7981578661228954,0.2519497087530972,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.6695217761458336,0.889479951169512,0.19501045624408042,1.5004428813456356,0.2506767445332489,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
2.0283852773235482,2.176944681164,0.11141955288033889,1.8570251270806857,0.254058938913521,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
2.1559893530967846,2.4939660442622147,0.25348251837407254,1.981065566892622,0.2593423934956914,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.487262198559251,0.6498433164527215,0.20935472052663234,1.3178493544273366,0.25117185855331997,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.6729287182362547,1.165688450755173,0.1268100668702704,1.5019955172113229,0.25342594305582805,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.2788449449138553,1.0304932372314977,0.0620879269205894,1.1141634539646392,0.24415714382811787,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.7120480477577458,2.6536249193774197,0.7061826537147555,1.5400077923952145,0.25506726427275933,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.215710949796921,1.6217170745662062,0.3045045935769639,1.0449660015503368,0.25314683906900987,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
2.065570381865375,2.4395008002948098,0.28044781382207606,1.8954182155220112,0.2522679793042054,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.4034305485710648,1.1521421823958482,0.06282209154380414,1.237837996616703,0.24550788489554104,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.4243683979721116,1.378972233661086,0.011349041077756417,1.2554205715026652,0.2504824223353007,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.698600532253616,1.2465313535654885,0.11301729467203186,1.5281286386153643,0.252742007700923,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.8857137406839382,1.5364165318194127,0.08732430221613136,1.7079421981118563,0.2635644834045314,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
2.180106212407494,3.1533307546763636,0.7299184067016521,1.9977260838780784,0.2703971831690487,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
2.0443122721904903,1.917055529096572,0.03181418577347955,1.875094065490897,0.25088328866435655,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
2.0084445737059076,1.7317843388926435,0.06916505870331602,1.8382422421710953,0.25234235432833835,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
2.1806739462331812,2.0482861676548003,0.03309694464459523,2.004123321748752,0.26175434753916427,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.69870811768812,1.0566079152306995,0.16052505061435512,1.5299759440254594,0.25016269500553323,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.779034057970362,0.6814633165197915,0.2743926853626426,1.6073361366550176,0.2545597190549301,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.4932515916128302,1.907252921162602,0.3105009971623288,1.3291787922895388,0.24325469627313612,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.9951259457842039,1.808239927150142,0.04672150465851549,1.8184354540070538,0.2619617150976486,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.2731669637974772,1.6081164715502592,0.2512121308145865,1.1019234300555623,0.2538860430305019,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.5015424648310987,1.6454108569558248,0.1079012940935446,1.3406768370070554,0.2384997366932228,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.2447862456547716,1.3080957986124542,0.04748216471826194,1.0833948128026254,0.23927929639438972,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.3349341966991952,1.1469018445411396,0.047008088039513896,1.172419253649756,0.24094501510541003,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.9823152631371486,1.3850673077593816,0.14931198884444175,1.8089056080065853,0.25709753940686436,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.461949824868531,1.263951943271853,0.04949947039916952,1.2899566216572511,0.2549975046489284,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.1533346745292565,0.795007866940505,0.0895817018971879,0.9853648752218265,0.2490323970951367,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.9611695725971738,1.5257452924836614,0.1088560700283781,1.7949155383417912,0.24648860002253672,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.2826338188392872,1.863181337398632,0.43541063891950854,1.1202278170412079,0.24078349856445727,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.7123939064324405,1.357096797753787,0.08882427716966335,1.5393233869678042,0.2565947361161866,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
2.1616854947674318,1.8583922132348112,0.07582332038315515,1.9905472263277704,0.2537299764598491,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.4393519221051745,1.7783205876867116,0.25422649918615287,1.279315940775803,0.2372697009596471,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.6606338324198056,1.7404396463379257,0.059854360438590104,1.483490831853107,0.2626326056329263,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.2041311125197578,0.4283058909282219,0.19395630539788397,1.0357815118950446,0.2495954913707319,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.3848768234879956,2.819862750899178,1.0762394455583868,1.2208249027533187,0.24322374163133714,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.45846899684162,2.50358522234654,0.7838371691286901,1.2902216774934518,0.24944384892321467,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.5952440843277815,2.6961792060636274,0.8257013413018843,1.4300237420811817,0.24495604595706374,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.975178413889312,2.1807512675070835,0.15417964021332858,1.803146014320721,0.2550556172552352,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
2.0999136232846034,1.5147458361938666,0.1462919467726842,1.9206007134838767,0.2658497178772519,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.6921568611197095,1.565048033415856,0.031777206925963364,1.5203453658162596,0.2547281041016597,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.930182509464485,1.7923482931305086,0.03445855408349413,1.7603982658415287,0.2517224962626907,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.4218845943900171,1.2805628929983957,0.03533042534790537,1.2512596366662772,0.2529689408536413,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.543816980312015,0.9708850785248164,0.14323297544679964,1.3659114709848614,0.263763102812807,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.3632541776124107,0.8044828209363479,0.1396928391690157,1.1884030758271353,0.2592346314149981,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
2.0099062090982076,1.515628861393414,0.12356933692619843,1.8401677003757042,0.2516546895978161,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.1563898748041703,1.2288266199117448,0.054327558830680855,0.9873746599509039,0.25058233250265394,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.3416619814506467,0.723386944969761,0.15456875912022144,1.17540277762093,0.2464962644449133,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
2.036891330657412,2.0217332491376547,0.003789520379939293,1.8636507787790326,0.25684682655001984,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
2.148144550513327,1.8428248656471975,0.07632992121653243,1.980000252047766,0.24929110993410897,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.271471325004868,0.5111944059273654,0.19006922976937562,1.1053946633647285,0.24622562698967485,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.7702469265892231,1.2520038606296622,0.12956076648989023,1.6008210047691358,0.25119124756281824,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.1191383626020563,0.8297122988088009,0.07235651594831385,0.9521039056552412,0.24764565643622646,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.6213195749597027,2.1022408059606392,0.3606909232507024,1.4482490095358467,0.2565948042554279,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.527070870386602,1.7926420574912525,0.19917839032848783,1.3552339121288595,0.25476585553418357,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
2.025104207100886,0.960806115332403,0.26607452294212075,1.847078300226648,0.2639416044832171,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.835069253208801,2.367764488239969,0.399521426273376,1.6686323903069238,0.24675966217943596,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
2.1068437348975406,1.4673263756899813,0.15987933980188984,1.930701311272565,0.2611491480393425,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.4897616939848253,2.0186287636946068,0.3966503022823361,1.3173823685230492,0.25556997035412843,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.1806681815881108,0.7720638428187663,0.10215108469233614,1.021439332692885,0.23607304462215514,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.562119415094124,1.329126641608743,0.058248193371345236,1.3896246826225485,0.2557410730428883,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.8178869768254997,1.434175068218979,0.09592797715163015,1.6506594687340073,0.24793187449161028,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.6880524409291142,2.3972205854804316,0.531876108413488,1.5112009893319889,0.262200354483834,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.695156159822945,1.828592727755192,0.10007742594918534,1.5167201989783958,0.2645495514093072,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.972982279621545,2.5303618671417225,0.4180346906401331,1.7936845015614424,0.26582728352503304,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.92135940774741,1.605289260983191,0.07901753669105477,1.7437548888007224,0.2633168538069795,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
2.0140835216200714,2.313408158259844,0.22449347747982928,1.8441902915234065,0.2518840798503981,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.5881998294684003,1.0409589798480647,0.1368102124050839,1.4258057382397378,0.2407658399278162,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.6568108118529508,1.1479899406222829,0.12720521780766697,1.493329293323034,0.24237806205711915,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.3133319132379087,0.5525556922211166,0.19019405525419802,1.1454623342174919,0.2488838102752713,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.4869094798613172,1.5048122208269774,0.013427055724245185,1.3273328848341364,0.23658861380886836,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.3186375748391312,1.2086009763864696,0.027509149613165418,1.1571478895651013,0.23942496565304824,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.93580625371866,1.3749317237018526,0.14021863250420186,1.7622633632284286,0.2572950744466917,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.556399840531416,2.2608246834609593,0.5283186321971576,1.3854691674787551,0.2534221950785306,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.44196559328164,2.224837502742775,0.5871539320958512,1.2712535599669634,0.25309803931794156,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.5643754547595996,1.1025747523616038,0.11545017559949894,1.3943935852260134,0.25201549687622476,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.1730776978158275,0.8339913386814395,0.084771589783597,1.005242162304188,0.2488333372936325,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
2.1328668379882862,1.321347199146678,0.20287990971040204,1.9580173848574514,0.2592321871162669,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.4859452266362574,1.1414963151209394,0.0861122278788295,1.3113563603997285,0.2588458404086556,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.3588701356167616,1.0556201781380892,0.07581248936966811,1.196209308299573,0.24116130344442044,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
1.4916427545693944,1.3876905637112271,0.02598804771454183,1.330047704268128,0.23958118007618195,0.9475609231432267,3.872286946640036,-0.042223735504301294,-0.018634805555750197,-0.024203975644793905
