bandwidth,validation_mean_cost,validation_mean_effective_n,is_best
0.2,0.08218783809792583,2439.121,False
0.3,0.08061195308653044,2998.036,False
0.4,0.08052617276068391,3000.0,False
0.5,0.08046251515440485,3000.0,False
0.6,0.08040866401769715,3000.0,True
