hidden_layers,lr,weight_decay,validation_mean_cost,is_best
512-512-512,0.001,0.0,0.08218605644415657,True
512-512-512,0.001,1e-05,0.08314857909877034,False
512-512-512,0.0005,0.0,0.08368030223428069,False
512-512-512,0.0005,1e-05,0.08338764437127585,False
