timestamp,model_name,scenario,test_samples,total_test_runtime_sec,per_sample_runtime_sec
2026-06-19 18:56:58,DNN (Deep_NV),a,1000,1.4089150428771973,0.0014089150428771972
2026-06-19 18:57:00,Est-Opt (OLS),a,1000,0.0012211799621582031,1.221179962158203e-06
2026-06-19 18:57:02,KO,a,1000,0.11082601547241211,0.00011082601547241211
2026-06-19 19:05:55,KPQR,a,1000,91.68300580978394,0.09168300580978393
2026-06-19 19:05:57,LinearModel,a,1000,8.106231689453125e-06,8.106231689453126e-09
2026-06-19 19:05:58,LinearModel-L1,a,1000,9.298324584960938e-06,9.298324584960937e-09
2026-06-19 19:05:59,LinearModel-L2,a,1000,8.821487426757812e-06,8.821487426757812e-09
2026-06-19 19:06:00,Oracle,a,1000,0.0013129711151123047,1.3129711151123046e-06
2026-06-19 19:08:33,RKHS,a,1000,15.360176801681519,0.015360176801681518
2026-06-19 19:08:35,SAA,a,1000,0.02890300750732422,2.8903007507324217e-05
2026-06-19 19:08:36,Minimax (Scarf),a,1000,0.001068115234375,1.068115234375e-06
