penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.17263805384089903,False
l2,1e-08,0.17263805381039488,False
l2,1e-06,0.17263805383768677,False
l2,0.0001,0.1725985883595572,True
l2,0.01,0.1889401064010089,False
