Selected_Bandwidth,Decision_Q,Demand_D,Operation_Cost,Effective_N
0.6,1.753221485593303,1.7712021695565354,0.013485512972424285,3000.0
0.6,2.483514449208298,2.282549584784168,0.050241216106032494,3000.0
0.6,1.2106274763722973,1.0769294051987386,0.033424517793389674,3000.0
0.6,1.063962602004368,0.3817263779032586,0.17055905602527735,3000.0
0.6,1.124108783701318,1.0086885777217087,0.028855051494902306,3000.0
0.6,0.8921779859091721,0.9427555260082768,0.03793315507432857,3000.0
0.6,1.4492991964437185,1.393813809732766,0.01387134667773815,3000.0
0.6,1.7471347158936612,1.0265586059122076,0.1801440274953634,3000.0
0.6,1.762199547168846,1.627147869650949,0.03376291937947429,3000.0
0.6,1.1439083475802614,0.7132387450400288,0.10766740063505814,3000.0
0.6,2.3556655182268718,2.156861359153593,0.049701039768319744,3000.0
0.6,1.5596680928370006,1.2117675863319255,0.08697512662626877,3000.0
0.6,1.8689871049353102,1.7114412731523716,0.03938645794573464,3000.0
0.6,0.8990462336770407,0.9857941255789792,0.06506091892645383,3000.0
0.6,1.400734936995769,1.3633938254254447,0.00933527789258104,3000.0
0.6,2.2527626324626597,1.9973284443821189,0.06385854702013521,3000.0
0.6,2.2364138225314694,1.8264066103987255,0.10250180303318596,3000.0
0.6,1.0689861438343697,0.9445630928940448,0.031105762735081227,3000.0
0.6,1.959439701176137,1.8529662451098832,0.02661836401656348,3000.0
0.6,1.5792179012294545,1.6945697996744753,0.0865139238337656,3000.0
0.6,1.8788146945718258,1.597178698036838,0.07040899913374693,3000.0
0.6,1.909523569869495,1.309688067542961,0.1499588755816335,3000.0
0.6,0.9852058681283383,1.0839277922434871,0.0740414430863616,3000.0
0.6,1.413011302880683,1.0551332782413092,0.08946950615984345,3000.0
0.6,1.6690513572719248,1.2205998170109114,0.11211288506525335,3000.0
0.6,0.9790450923137064,0.988528331654926,0.00711242950591473,3000.0
0.6,2.204222039923062,1.923748235248417,0.07011845116866122,3000.0
0.6,1.0976846819399986,1.4454298002834438,0.2608088387575839,3000.0
0.6,2.509340696860788,2.0254467023106697,0.1209734986375296,3000.0
0.6,1.1445173565029303,0.9230569104118744,0.055365111522763966,3000.0
0.6,2.265839778073955,2.086801896292762,0.044759470445298266,3000.0
0.6,2.314811992372216,2.3533059001653873,0.028870430844878392,3000.0
0.6,1.492605615349733,0.8466210885677362,0.16149613169549917,3000.0
0.6,2.4239820569086903,1.8572974594204252,0.14167114937206626,3000.0
0.6,1.4345854617916698,1.8855360472033855,0.3382129390587868,3000.0
0.6,1.1578575871864392,1.3563912885228564,0.14890027600231293,3000.0
0.6,1.709282345896587,2.2636870636061883,0.41580353828220107,3000.0
0.6,1.5554802644287544,1.232335193866789,0.08078626764049135,3000.0
0.6,1.8933802276914828,1.2426341749895329,0.1626865131754875,3000.0
0.6,1.1885743655989174,1.1910602039562668,0.0018643787680120427,3000.0
0.6,1.9682603193539918,1.7315076649733745,0.05918816359515433,3000.0
0.6,1.8941331212707115,1.8410319728598563,0.013275287102713806,3000.0
0.6,1.0087951828930883,0.2729266536232219,0.18396713231746661,3000.0
0.6,1.2639258267468136,1.230380268305015,0.008386389610449685,3000.0
0.6,2.0450202396437462,1.5924307130275688,0.11314738165404437,3000.0
