penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.17187673031839093,True
l1,1e-08,0.17187673031839093,False
l1,1e-06,0.17187673031839093,False
l1,0.0001,0.1719635246413494,False
l1,0.01,0.18962025271336977,False
