penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.17187673031086884,True
l2,1e-08,0.17187673031798203,False
l2,1e-06,0.1718767303185845,False
l2,0.0001,0.17222654517105696,False
l2,0.01,0.188637209899491,False
