timestamp,model_name,scenario,test_samples,total_test_runtime_sec,per_sample_runtime_sec
2026-06-19 20:41:36,DNN (Deep_NV),a,1000,1.3148469924926758,0.0013148469924926759
2026-06-19 20:41:37,Est-Opt (OLS),a,1000,0.0011630058288574219,1.163005828857422e-06
2026-06-19 20:41:40,KO,a,1000,0.11523199081420898,0.00011523199081420898
2026-06-19 20:50:33,KPQR,a,1000,87.85090398788452,0.08785090398788452
2026-06-19 20:50:34,LinearModel,a,1000,8.344650268554688e-06,8.344650268554688e-09
2026-06-19 20:50:35,LinearModel-L1,a,1000,8.106231689453125e-06,8.106231689453126e-09
2026-06-19 20:50:36,LinearModel-L2,a,1000,8.821487426757812e-06,8.821487426757812e-09
2026-06-19 20:50:37,Oracle,a,1000,0.0012717247009277344,1.2717247009277343e-06
2026-06-19 20:53:05,RKHS,a,1000,15.522007942199707,0.015522007942199706
2026-06-19 20:53:07,SAA,a,1000,0.027992963790893555,2.7992963790893555e-05
2026-06-19 20:53:08,Minimax (Scarf),a,1000,0.001116037368774414,1.116037368774414e-06
