penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.16462908533147594,False
l2,1e-08,0.164629085330721,True
l2,1e-06,0.16462908533134304,False
l2,0.0001,0.16517688927160287,False
l2,0.01,0.1886051589128864,False
