sigma,lambda_reg,validation_mean_cost,is_best
0.5,1e-07,0.08430632564545672,True
0.5,1e-06,0.10701994626169657,False
0.5,1e-05,0.10836793829917428,False
1.0,1e-07,0.10407305059711021,False
1.0,1e-06,0.1029477818357324,False
1.0,1e-05,0.09714285292422589,False
2.0,1e-07,0.11179165425476514,False
2.0,1e-06,0.09892609485585453,False
2.0,1e-05,0.09992485077259543,False
