Selected_Hidden_Layers,Selected_LR,Selected_Weight_Decay,Selected_Update_Step,Decision_Q,Demand_D,Operation_Cost
512-512-512,0.0005,1e-05,80,1.3191646337509155,0.9419704900334792,0.09429853592935908
512-512-512,0.0005,1e-05,80,2.6846485137939453,2.762391131811995,0.05830696351353737
512-512-512,0.0005,1e-05,80,1.7483901977539062,1.5143522441965664,0.05850948838933495
512-512-512,0.0005,1e-05,80,0.7254581451416016,0.0753888001484628,0.16251733624828468
512-512-512,0.0005,1e-05,80,2.2457847595214844,1.9852635730503552,0.0651302966177823
512-512-512,0.0005,1e-05,80,2.2872323989868164,2.4988019214475545,0.1586771418455536
512-512-512,0.0005,1e-05,80,2.7201504707336426,2.5470224953057983,0.043281993856961076
512-512-512,0.0005,1e-05,80,1.5586745738983154,1.6646422776171708,0.0794757777891415
512-512-512,0.0005,1e-05,80,1.253866195678711,1.0547075987794687,0.04978964922481055
512-512-512,0.0005,1e-05,80,1.772662878036499,1.3979108989086486,0.0936879947819626
512-512-512,0.0005,1e-05,80,1.7856427431106567,1.6468407610229296,0.03470049552193177
512-512-512,0.0005,1e-05,80,0.7629410624504089,0.2532269482849671,0.12742852854136044
512-512-512,0.0005,1e-05,80,1.286624550819397,0.50058445593249,0.19651002372172674
512-512-512,0.0005,1e-05,80,1.7331987619400024,1.7628233541975808,0.022218444193183806
512-512-512,0.0005,1e-05,80,1.3547205924987793,0.8082328022594077,0.1366219475598429
512-512-512,0.0005,1e-05,80,2.747614860534668,2.7862904080905633,0.02900666066692148
512-512-512,0.0005,1e-05,80,1.7248587608337402,1.4334607712880598,0.0728494973864201
512-512-512,0.0005,1e-05,80,2.334474563598633,2.362554791507301,0.021060170931501032
512-512-512,0.0005,1e-05,80,1.0783920288085938,1.068866308761856,0.002381430011684449
512-512-512,0.0005,1e-05,80,1.9907824993133545,1.985726571064523,0.0012639820622078468
512-512-512,0.0005,1e-05,80,1.2023957967758179,0.6430830943878235,0.1398281755969986
512-512-512,0.0005,1e-05,80,1.4383022785186768,1.0504055341490393,0.09697418609240938
512-512-512,0.0005,1e-05,80,0.9604960083961487,0.6594173784782943,0.0752696574794636
512-512-512,0.0005,1e-05,80,2.2806358337402344,1.9534804351306625,0.08178884965239297
512-512-512,0.0005,1e-05,80,2.4939441680908203,1.6725484125870658,0.20534893887593864
512-512-512,0.0005,1e-05,80,2.9349277019500732,2.7979207265767028,0.03425174384334262
512-512-512,0.0005,1e-05,80,1.2045682668685913,1.1508354408218826,0.013433206511677176
512-512-512,0.0005,1e-05,80,2.4938321113586426,1.9195020769924036,0.14358250859155974
512-512-512,0.0005,1e-05,80,1.0347172021865845,0.7484955423010906,0.07155541497137347
512-512-512,0.0005,1e-05,80,1.7235785722732544,1.5144216388544098,0.05228923335471114
512-512-512,0.0005,1e-05,80,1.8598945140838623,1.741083786585837,0.02970268187450631
512-512-512,0.0005,1e-05,80,1.3711276054382324,1.4986316484121625,0.09562803223044752
512-512-512,0.0005,1e-05,80,0.9983379244804382,1.0385099792288524,0.03012904106131059
512-512-512,0.0005,1e-05,80,1.0083324909210205,0.7892899875834367,0.05476062583439595
512-512-512,0.0005,1e-05,80,2.713508129119873,2.7069605587576664,0.001636892590551664
512-512-512,0.0005,1e-05,80,1.9240097999572754,1.9970215208455024,0.05475879066617029
512-512-512,0.0005,1e-05,80,1.618228554725647,1.3192554098920126,0.07474328620840859
512-512-512,0.0005,1e-05,80,1.438240647315979,0.8847842295647499,0.13836410443780728
512-512-512,0.0005,1e-05,80,1.7215901613235474,1.453311775421844,0.06706959647542582
512-512-512,0.0005,1e-05,80,1.8950583934783936,1.513275005774286,0.09544584692602687
512-512-512,0.0005,1e-05,80,1.2006438970565796,0.9250795326476138,0.06889109110224145
512-512-512,0.0005,1e-05,80,1.470320701599121,1.7097196826716146,0.1795492358043701
512-512-512,0.0005,1e-05,80,1.4819754362106323,1.2542113366458807,0.05694102489118791
512-512-512,0.0005,1e-05,80,0.993519127368927,0.7214341156481949,0.06802125293018302
512-512-512,0.0005,1e-05,80,1.4019081592559814,1.2063315395824783,0.04889415491837579
512-512-512,0.0005,1e-05,80,1.6659984588623047,1.7271517163798462,0.045864943138156145
512-512-512,0.0005,1e-05,80,1.4819564819335938,1.474849929371866,0.001776638140431941
512-512-512,0.0005,1e-05,80,1.6286264657974243,1.304714316423479,0.08097803734348635
512-512-512,0.0005,1e-05,80,1.8541752099990845,2.304194036522466,0.337514119892536
512-512-512,0.0005,1e-05,80,1.5508739948272705,1.1061453296134374,0.11118216630345829
512-512-512,0.0005,1e-05,80,1.3862979412078857,1.5261237066796751,0.10486932410384203
