penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.17886724355500638,False
l2,1e-08,0.17886724355542127,False
l2,1e-06,0.17885909081007959,True
l2,0.0001,0.17897154064979803,False
l2,0.01,0.198403110560833,False
