Selected_Bandwidth,Decision_Q,Demand_D,Operation_Cost,Effective_N
0.4,2.372328177132169,2.1348929408946367,0.059358809059383066,3000.0
0.4,1.5376132140997374,1.2019625988579563,0.08391265381044527,3000.0
0.4,1.3658483348521322,1.3838800217308844,0.013523765159064172,3000.0
0.4,0.8713423161218229,0.8749566337791267,0.0027107382429778504,3000.0
0.4,1.251060632031742,1.2923689181130869,0.03098121456100872,3000.0
0.4,2.209000130552701,1.6881916055903226,0.13020213124059465,3000.0
0.4,1.659054113910543,1.513504137146572,0.03638749419099274,3000.0
0.4,1.770351081199846,1.6941556105815876,0.019048867654564594,3000.0
0.4,1.0322281994420037,0.8193447263721425,0.053220868267465304,3000.0
0.4,1.8422565642981585,2.188607114099303,0.2597629123508584,3000.0
0.4,1.8999709212683111,1.7688347453953823,0.0327840439682322,3000.0
0.4,1.5251981919674553,1.2800194566499068,0.06129468382938713,3000.0
0.4,1.505012952164902,1.8718543566542325,0.27513105336699784,3000.0
0.4,1.7808901541561537,1.2947683698599357,0.1215304460740545,3000.0
0.4,2.064067584348145,1.8008897766517005,0.06579445192411115,3000.0
0.4,1.9987500295406573,1.9382198603074112,0.015132542308311514,3000.0
0.4,1.3052646538985555,1.5577621764081313,0.18937314188218185,3000.0
0.4,1.395802164491851,1.6841631368778949,0.2162707292895329,3000.0
0.4,0.9206714816733742,0.9202650249728332,0.00010161417513523952,3000.0
0.4,2.0596453106778596,1.9988637639024864,0.015195386693843294,3000.0
0.4,1.920964462058009,1.4092772396376612,0.12792180560508698,3000.0
0.4,1.2161784786350607,0.9156316308201295,0.07513671195373278,3000.0
0.4,1.882512296385631,1.8763534761804357,0.0015397050512988009,3000.0
0.4,1.217362269359271,1.3658491190608235,0.11136513727616443,3000.0
0.4,3.3994235601414395,3.001268658224892,0.09953872547913689,3000.0
0.4,1.6127252120661553,1.5088973989309096,0.025956953283811424,3000.0
0.4,2.849821036529353,2.309065990964733,0.135188761391155,3000.0
0.4,1.146202977039325,0.5966577647810304,0.13738630306457364,3000.0
0.4,1.609925674019717,1.6428338349459155,0.024681120694648895,3000.0
0.4,1.9679489054112198,1.0491410168104958,0.229701972150181,3000.0
0.4,1.2807585232190364,1.1375313053586622,0.035806804465093545,3000.0
0.4,2.062069783798497,1.7576092755860522,0.07611512705311119,3000.0
0.4,1.3447972928293892,1.209866533970485,0.03373268971472604,3000.0
0.4,1.2968991415259308,0.6118490902652038,0.17126251281518173,3000.0
0.4,1.56870620831046,1.9382564208185284,0.2771626593810514,3000.0
0.4,1.2544938196452,0.7293102603290536,0.13129588982903662,3000.0
0.4,0.8366590658535688,0.710509002342063,0.031537515877876426,3000.0
0.4,2.353593732548062,2.4737153609914713,0.09009122133255709,3000.0
0.4,1.0551835490624086,0.7678699214884295,0.07182840689349479,3000.0
0.4,3.1180781055883537,2.853258549027697,0.0662048891401642,3000.0
0.4,2.1812166402849216,1.9115508009519044,0.06741645983325428,3000.0
0.4,0.9936395140513248,0.8738048420591698,0.029958667998038757,3000.0
0.4,1.6428734884237317,1.3614540917153723,0.07035484917708984,3000.0
0.4,0.8994034051533167,0.6790769830223717,0.05508160553273625,3000.0
0.4,2.3758728875359147,1.990320047915135,0.09638820990519492,3000.0
0.4,2.554910161609924,2.5020562403395163,0.013213480317601944,3000.0
0.4,1.6799177903412736,1.771033756248914,0.06833697443073028,3000.0
0.4,2.1625423205081824,2.1967499131083916,0.02565569445015692,3000.0
0.4,1.6501928888066573,1.2299824869235405,0.10505260047077919,3000.0
0.4,2.0362258917221454,2.3331954257413408,0.2227271505143965,3000.0
0.4,1.6450645110371656,1.3902968189004183,0.0636919230341868,3000.0
0.4,1.416049247472391,1.1239869244781846,0.07301558074855158,3000.0
0.4,1.345279172019648,1.2386332639502549,0.02666147701734828,3000.0
0.4,1.560685754065149,1.2028803183934524,0.08945135891792416,3000.0
0.4,1.7124178714240812,1.6306322106361597,0.020446415196980372,3000.0
0.4,0.8811860111470247,0.7375991073488231,0.0358967259495504,3000.0
0.4,1.9166493201448187,1.5866952203281517,0.08248852495416675,3000.0
0.4,1.1594148995607854,0.9502505390538706,0.052291090126728695,3000.0
0.4,1.2772432534852483,1.1993643925688366,0.019469715229102902,3000.0
0.4,1.6597418421244796,0.9797980359070384,0.1699859515543603,3000.0
0.4,0.9885832714406771,0.848209517503241,0.03509343848435903,3000.0
0.4,1.2112590879600793,0.9620237545257416,0.06230883335858442,3000.0
0.4,1.6678212141039945,1.5047496276781738,0.04076789660645519,3000.0
0.4,0.942471907563671,1.1077016606234018,0.12392231479479807,3000.0
0.4,1.6944385757451836,1.2629958864867552,0.10786067231460711,3000.0
0.4,0.8791802500005818,0.2775941573951718,0.1503965231513525,3000.0
0.4,1.866302857434059,1.6402792002125235,0.056505914305383875,3000.0
0.4,1.2116456355407375,1.33736993722854,0.09429322626585185,3000.0
0.4,2.2746247286728676,2.2664909145276892,0.0020334535362945827,3000.0
0.4,0.9538771969333499,0.7007561564041563,0.0632802601322984,3000.0
0.4,1.6530412073055318,1.6683568767129189,0.011486752055540284,3000.0
0.4,0.9946184525942261,0.6801482881181583,0.07861754111901695,3000.0
0.4,1.5463634138535336,1.4074141090305352,0.0347373262057496,3000.0
0.4,1.7210540472295575,1.305583321830346,0.10386768134980284,3000.0
0.4,1.3923908656740258,1.0715857678004663,0.08020127446838987,3000.0
0.4,1.7683273621828024,1.6509096631051865,0.029354424769403975,3000.0
0.4,1.4047896954640717,1.2303213334923182,0.04361709049293838,3000.0
0.4,1.2526030102480994,1.0312514821735663,0.055337882018633267,3000.0
0.4,2.0121619875442693,1.5137577939127769,0.12460104840787312,3000.0
