Selected_Hidden_Layers,Selected_LR,Selected_Weight_Decay,Selected_Update_Step,Decision_Q,Demand_D,Operation_Cost
512-512-512,0.001,0.0,80,2.3778562545776367,2.1348929408946367,0.060740828420750015
512-512-512,0.001,0.0,80,1.5824800729751587,1.2019625988579563,0.0951293685293006
512-512-512,0.001,0.0,80,1.395769715309143,1.3838800217308844,0.0029724233945646605
512-512-512,0.001,0.0,80,0.9205349683761597,0.8749566337791267,0.011394583649258244
512-512-512,0.001,0.0,80,1.3199764490127563,1.2923689181130869,0.006901882724917374
512-512-512,0.001,0.0,80,2.223127841949463,1.6881916055903226,0.13373405908978508
512-512-512,0.001,0.0,80,1.6550194025039673,1.513504137146572,0.035378816339348806
512-512-512,0.001,0.0,80,1.8137458562850952,1.6941556105815876,0.029897561425876906
512-512-512,0.001,0.0,80,0.9913437366485596,0.8193447263721425,0.042999752569104266
512-512-512,0.001,0.0,80,1.9660605192184448,2.188607114099303,0.1669099461606437
512-512-512,0.001,0.0,80,1.9941552877426147,1.7688347453953823,0.056330135586808106
512-512-512,0.001,0.0,80,1.5703151226043701,1.2800194566499068,0.07257391648861583
512-512-512,0.001,0.0,80,1.58733332157135,1.8718543566542325,0.2133907763121618
512-512-512,0.001,0.0,80,1.8885711431503296,1.2947683698599357,0.14845069332259847
512-512-512,0.001,0.0,80,2.0187532901763916,1.8008897766517005,0.05446587838117278
512-512-512,0.001,0.0,80,2.0410473346710205,1.9382198603074112,0.02570686859090232
512-512-512,0.001,0.0,80,1.3019654750823975,1.5577621764081313,0.19184752599430038
512-512-512,0.001,0.0,80,1.4047578573226929,1.6841631368778949,0.2095539596664015
512-512-512,0.001,0.0,80,0.9308662414550781,0.9202650249728332,0.00265030412056122
512-512-512,0.001,0.0,80,2.1536576747894287,1.9988637639024864,0.03869847772173557
512-512-512,0.001,0.0,80,1.8869637250900269,1.4092772396376612,0.11942162136309142
512-512-512,0.001,0.0,80,1.2754422426223755,0.9156316308201295,0.08995265295056148
512-512-512,0.001,0.0,80,1.8877012729644775,1.8763534761804357,0.002836949196010463
512-512-512,0.001,0.0,80,1.1993836164474487,1.3658491190608235,0.12484912696003109
512-512-512,0.001,0.0,80,3.3305535316467285,3.001268658224892,0.08232121835545914
512-512-512,0.001,0.0,80,1.6400147676467896,1.5088973989309096,0.032779342178969995
512-512-512,0.001,0.0,80,2.8756632804870605,2.309065990964733,0.14164932238058192
512-512-512,0.001,0.0,80,1.1263965368270874,0.5966577647810304,0.13243469301151425
512-512-512,0.001,0.0,80,1.6670788526535034,1.6428338349459155,0.006061254426896978
512-512-512,0.001,0.0,80,2.0199363231658936,1.0491410168104958,0.24269882658884945
512-512-512,0.001,0.0,80,1.3193836212158203,1.1375313053586622,0.04546307896428953
512-512-512,0.001,0.0,80,2.0594003200531006,1.7576092755860522,0.0754477611167621
512-512-512,0.001,0.0,80,1.3958948850631714,1.209866533970485,0.046507087773171585
512-512-512,0.001,0.0,80,1.3024892807006836,0.6118490902652038,0.17266004760886994
512-512-512,0.001,0.0,80,1.6391977071762085,1.9382564208185284,0.22429403523173996
512-512-512,0.001,0.0,80,1.237137794494629,0.7293102603290536,0.12695688354139384
512-512-512,0.001,0.0,80,0.8806467056274414,0.710509002342063,0.04253442582134459
512-512-512,0.001,0.0,80,2.4736433029174805,2.4737153609914713,5.404355549309958e-05
512-512-512,0.001,0.0,80,1.0732145309448242,0.7678699214884295,0.07633615236409869
512-512-512,0.001,0.0,80,3.025359869003296,2.853258549027697,0.04302532999389974
512-512-512,0.001,0.0,80,2.185279369354248,1.9115508009519044,0.0684321421005859
512-512-512,0.001,0.0,80,0.9935916662216187,0.8738048420591698,0.029946706040612225
512-512-512,0.001,0.0,80,1.6628060340881348,1.3614540917153723,0.0753379855931906
512-512-512,0.001,0.0,80,0.951714038848877,0.6790769830223717,0.0681592639566263
512-512-512,0.001,0.0,80,2.423051357269287,1.990320047915135,0.10818282733853801
512-512-512,0.001,0.0,80,2.6156883239746094,2.5020562403395163,0.028408020908773257
512-512-512,0.001,0.0,80,1.7453478574752808,1.771033756248914,0.01926442408022494
512-512-512,0.001,0.0,80,2.249131202697754,2.1967499131083916,0.01309532239734057
512-512-512,0.001,0.0,80,1.640689492225647,1.2299824869235405,0.10267675132552662
512-512-512,0.001,0.0,80,2.107372999191284,2.3331954257413408,0.16936681991254243
512-512-512,0.001,0.0,80,1.6691466569900513,1.3902968189004183,0.06971245952240823
512-512-512,0.001,0.0,80,1.4267150163650513,1.1239869244781846,0.07568202297171667
512-512-512,0.001,0.0,80,1.35262930393219,1.2386332639502549,0.02849900999548377
512-512-512,0.001,0.0,80,1.766757845878601,1.2028803183934524,0.14096938187128716
512-512-512,0.001,0.0,80,1.6816118955612183,1.6306322106361597,0.012744921231264639
512-512-512,0.001,0.0,80,0.8594169616699219,0.7375991073488231,0.030454463580274704
512-512-512,0.001,0.0,80,1.9696489572525024,1.5866952203281517,0.09573843423108769
512-512-512,0.001,0.0,80,1.2524724006652832,0.9502505390538706,0.07555546540285316
512-512-512,0.001,0.0,80,1.2654749155044556,1.1993643925688366,0.01652763073390473
512-512-512,0.001,0.0,80,1.7130206823349,0.9797980359070384,0.18330566160696538
512-512-512,0.001,0.0,80,1.0072475671768188,0.848209517503241,0.039759512418394455
512-512-512,0.001,0.0,80,1.2399609088897705,0.9620237545257416,0.06948428859100722
