Selected_Bandwidth,Decision_Q,Demand_D,Operation_Cost
0.15,8.317158109261014,8.49805514595262,0.13567277751870455
0.15,7.859207871992273,7.650104843762238,0.052275757057508754
0.15,7.454123221024223,6.912826567942592,0.13532416327040764
0.15,8.505808080389516,8.346960278341298,0.03971195051205445
0.15,7.646897006562833,6.551128847488176,0.27394203976866427
0.15,6.661191424593864,6.323894079199494,0.08432433634859238
0.15,6.935625141114222,5.30810892928927,0.40687905295623783
0.15,7.646897006562833,6.539092901906691,0.27695102616403555
0.15,8.431514091001112,8.868857680026192,0.32800769176880973
0.15,7.804803890442506,8.925194281506053,0.8402927932976605
0.15,7.334880009256757,7.222495279062589,0.02809618254854196
0.15,8.97950676108426,8.285926293103483,0.17339511699519417
0.15,9.07864194589932,8.946043891905044,0.033149513498569316
0.15,5.9455539238007145,4.4493106422546775,0.37406082038650923
0.15,7.0157584113872185,6.960299388932811,0.013864755613601787
0.15,5.823543927824155,3.9520140384042577,0.4678824723549744
0.15,6.993440930088599,6.053712669484524,0.23493206515101872
0.15,7.026165029077548,6.790773084298269,0.05884798619481968
0.15,6.77399167251281,6.500620461720919,0.06834280269797288
0.15,8.568003367585542,7.710382261024762,0.21440527664019493
0.15,7.40161246254814,6.714273460251248,0.17183475057422304
0.15,9.318490152052236,9.765208781302658,0.33503897193781595
0.15,7.554406867857392,7.277944375604007,0.06911562306334629
0.15,9.320586860121097,8.256816554559213,0.2659425763904708
0.15,7.007381105457668,6.364390033208019,0.1607477680624123
0.15,5.328839768390839,4.456703511270679,0.21803406428004002
0.15,5.607871337117519,5.8588694481660335,0.18824858328638583
0.15,8.953014216937062,8.58312136310994,0.09247321345678028
0.15,6.421446015427666,5.671457934485366,0.18749702023557502
0.15,8.994339772826498,8.391742823876388,0.15064923723752743
0.15,7.221137096220056,5.487642009290754,0.4333737717323254
0.15,8.22489699993551,8.231530347818461,0.004975010912213751
0.15,7.871302955869498,7.01395455651148,0.21433709983950466
0.15,7.936660026626622,8.019936136968349,0.06245708275629558
0.15,6.367789554358881,4.284682548091022,0.5207767515669648
0.15,8.612338527155645,9.300777664479584,0.5163293529929547
0.15,6.824606103701244,6.114927359668258,0.17741968600824665
0.15,7.294626332661268,6.883251917207772,0.10284360386337399
0.15,7.739750990585134,8.153801050274103,0.3105375447667267
0.15,8.42945470681251,7.630094594394893,0.19984002810440438
0.15,9.25102539592882,9.49929891002724,0.18620513557381502
0.15,8.679548273398142,9.007813582078343,0.24619898151015107
0.15,6.979818178139323,6.477798209614181,0.1255049921312854
