penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.28299998029594153,True
l1,1e-08,0.28299998029594153,False
l1,1e-06,0.28299998029594153,False
l1,0.0001,0.28310872725194963,False
l1,0.01,0.4916845295365668,False
