Selected_Bandwidth,Decision_Q,Demand_D,Operation_Cost
0.1,1.440162904735941,0.7876564206504955,0.16312662102136138
0.1,1.6728925294773689,1.2959751515046594,0.09422934449317738
0.1,2.04815521362118,1.520313935363851,0.13196031956433218
0.1,1.4991372702319317,0.5289038453155347,0.24255835622909924
0.1,1.8884108725957456,2.153548788022077,0.1988534365697487
0.1,2.077396208634111,1.6046029119016312,0.11819832418311998
0.1,2.0217836076272557,1.5130557450616116,0.12718196564141104
0.1,1.5260748268545254,1.0740057082647891,0.11301727964743408
0.1,1.1807280729582317,1.140777872751983,0.009987550051562155
0.1,1.8580599732145997,1.5154481197054392,0.08565296337729011
0.1,1.7463140636752088,1.5824084760018502,0.04097639691833965
0.1,2.5470848100730574,2.9026182671306535,0.26665009279319707
0.1,1.3490257155632457,1.5174981859468395,0.12635435278769536
0.1,1.4368789239887103,1.7386762577702783,0.22634800033617603
0.1,1.4364020116543632,1.4606488521738603,0.018185130389622828
0.1,1.534733037089262,1.545930897125794,0.00839839502739892
0.1,0.9984499463579888,0.6270917171233215,0.09283955730866683
0.1,1.7518251044628756,2.092787457791772,0.25572176499667226
0.1,1.7915521126339025,1.6293974927912225,0.040538654960669995
0.1,1.0851308286377244,0.500121871432688,0.14625223930125908
0.1,2.037883276805541,1.999307859993352,0.009643854203047253
0.1,1.2648062100956,1.3755778746098897,0.08307874838571733
0.1,1.4523391747377026,1.2600942355306095,0.04806123480177327
0.1,1.9871381833413353,1.8099711801071623,0.04429175080854325
0.1,2.539554871853494,2.645955314966705,0.07980033233490813
0.1,2.5753353453417223,2.7236761149445345,0.11125557720210921
0.1,1.2409099214489026,0.9997911272088412,0.06027969856001533
0.1,2.3061375563783577,2.265158215234754,0.010244835285900922
0.1,1.5760796214624562,1.5618001959980414,0.0035698563661036853
0.1,1.8897494358999507,1.4388035809920372,0.11273646372697838
0.1,2.614998998699124,2.1072741232227177,0.12693121886910164
0.1,1.067690211653386,0.6323402564111407,0.10883748881056132
0.1,2.7075298935382155,2.825095490823117,0.0881741979636761
0.1,1.588578852538177,1.5640588627448224,0.006129997448338642
0.1,2.1189022381568625,1.763750322276499,0.08878797897009089
0.1,1.0508340581957722,0.7113716524384898,0.08486560143932062
0.1,1.8052923199367763,1.843899559454224,0.028955429638085783
0.1,1.4466384747199197,1.370529646807204,0.019027206978178945
0.1,1.5434887754983526,0.9386486484496952,0.15121003176216435
0.1,0.97541270096095,0.4579051805269319,0.1293768801085045
0.1,1.0374498402992944,0.9525864028602036,0.021215859359772715
0.1,1.45311744319005,1.1745707245819408,0.0696366796520273
0.1,1.7191306475950463,1.307720594565975,0.10285251325726785
0.1,1.457515484434195,1.5447190244051328,0.06540265497820325
0.1,1.8530427700579528,1.6946918920348784,0.039587719505768615
0.1,1.2051257793130028,0.6812375672699758,0.13097205301075676
0.1,1.125571986536143,0.7510153929288012,0.09363914840183549
0.1,1.9317047236938236,1.2918692050401377,0.15995887966342148
0.1,1.0928929875146938,0.8328810291662418,0.06500298958711298
0.1,0.8878091553006179,0.824827299904523,0.015745463849023728
0.1,2.344838839921691,1.9700570355722469,0.09369545108736105
0.1,1.888168984985458,1.3279717014814811,0.1400493208759942
0.1,1.314451045682397,1.7374070967371504,0.31721703829106507
0.1,2.587958868889496,2.7670777744406023,0.13433917916332982
0.1,1.411276980326023,1.337622334366016,0.01841366149000173
0.1,1.7819407340227713,1.617772830675246,0.04104197583688135
0.1,1.2855241437102165,1.1729632444268252,0.028140224820847826
0.1,1.1546957935799778,0.8325099272068452,0.08054646659328313
0.1,1.304698248256268,1.399906990307,0.07140655653804912
0.1,1.568776322423565,1.8787262207616493,0.2324624237535633
0.1,1.056933393142798,0.7964939550233487,0.06510985952986231
0.1,1.2450301131124843,0.9595785574374772,0.07136288891875178
0.1,2.620524073718748,2.781600361058937,0.12080721550514173
0.1,1.2289615466266242,0.9768552910005144,0.06302656390652744
0.1,0.8878091553006179,0.5481924211924456,0.08490418352704307
0.1,1.3976097157338276,1.1316785113668035,0.06648280109175603
0.1,1.5397972250142014,1.9339881124770355,0.2956431655971256
0.1,0.8073894036697603,0.137214338172994,0.16754376637419158
0.1,1.2674791110731871,0.8797499209403473,0.09693229753320995
0.1,1.9277605126965691,1.9936913046532432,0.049448093967505546
0.1,1.436514805626683,1.2883764558577269,0.03703458744223903
0.1,1.3639136787353372,0.6219495560195055,0.18549103067895792
0.1,1.77452991318282,1.5744373872968054,0.05002313147150367
0.1,1.4338615246363189,1.3428653248673803,0.022749049942234645
0.1,2.3064030644344644,2.4416302021165324,0.10142035326155097
0.1,1.4656317851074523,1.4991222183437412,0.025117824927216648
0.1,1.4362991556736455,1.2857075000999607,0.0376479138934212
0.1,2.2314544246442245,2.342039625535359,0.08293890066835075
0.1,1.7609108942490048,1.100945885640908,0.1649912521520242
0.1,1.0565443268157133,0.6879649503449226,0.09214484411769769
0.1,2.990062794790955,2.9942198982865764,0.003117827621716196
0.1,1.7902624790275263,1.9585048803393783,0.12618180098388898
0.1,1.0972441967150668,1.6569852568474186,0.41980579509926386
0.1,1.6210172667469065,1.569582705034987,0.01285864042797985
0.1,2.053442394624536,1.3360635171580488,0.17934471936662183
0.1,1.353547171893719,1.3099162161593114,0.010907738933601918
0.1,1.7561519682723548,1.701266885105213,0.013721270791785423
0.1,2.3321252850203864,2.148270942383422,0.04596358565924108
0.1,1.5412754291703818,1.8309974906585036,0.2172915461160913
0.1,1.592482626784446,1.2062003816441234,0.09657056128508068
0.1,1.9624708395322477,1.4245364026750322,0.13448360921430386
0.1,1.822743044017752,0.8033586424139587,0.2548461004009483
0.1,2.064791425911152,2.068358177029715,0.002675063338921979
0.1,1.0264794877265158,0.4823869790915798,0.136023127158734
0.1,1.569534287076947,1.5585218683605695,0.002753104679094398
0.1,1.1189116767142786,0.6073264516548745,0.12789630626485102
0.1,1.7902624790275263,1.6986419553353196,0.022905130923051686
0.1,1.184496460298098,1.2526429797727447,0.051109889605985004
0.1,1.4669619246434331,1.0954321718279116,0.09288243820388037
0.1,2.0365178415752454,1.8792974463665848,0.03930509880216515
0.1,1.8934634571752116,1.6616705942814929,0.057948215723429675
0.1,2.974204476175398,2.1480266298643893,0.2065444615777522
0.1,1.162985945510291,1.0646849265704137,0.024575254734969354
0.1,1.0104061217435265,0.7899030970990495,0.055125756161119255
0.1,1.5753259869536798,1.276242117330194,0.07477096740587141
0.1,0.9084193781592452,0.4237868122588765,0.12115814147509218
0.1,2.04815521362118,1.9452278509285972,0.025731840673145656
0.1,1.7266278341558885,1.7996519678483052,0.0547681002693125
0.1,1.7191306475950463,1.535266483039474,0.04596604113889308
0.1,3.0618052168963845,2.832383981175443,0.05735530893023533
0.1,1.569534287076947,1.2596215614457136,0.07747818140780838
0.1,0.956190644543912,0.5601965200508893,0.09899853112325568
0.1,1.594658401579635,1.8100069895144837,0.1615114409511365
0.1,2.990062794790955,3.1041388285791913,0.08555702534117737
0.1,1.125887723347298,0.8577333640984529,0.06703858981221125
0.1,1.4966811596330825,1.2626007262506662,0.05852010834560406
0.1,2.271421729160291,2.337206111757689,0.04933828694804854
0.1,2.304706040525354,1.851385861725084,0.11333004470006752
0.1,1.9367764258781288,1.2350334692336162,0.17543573916112815
0.1,1.5586146517152044,1.502802661458731,0.01395299756411833
0.1,1.733652335020618,2.085333134973367,0.2637605999645617
0.1,2.134078193754623,1.9913684701180332,0.03567743090914749
0.1,1.622079256362396,1.6082636747424963,0.003453895404974927
0.1,1.2550096285198094,0.7247619729533464,0.13256191389161573
0.1,2.0967127279928617,1.941983287885642,0.03868236002680492
0.1,2.4940356054960815,1.696290794803133,0.19943620267323714
0.1,2.850089051353347,2.8300771626807806,0.005002972168141606
0.1,1.234878832354206,0.8670613423286246,0.09195437250639532
0.1,1.4406890879122458,1.3210849707591952,0.02990102928826266
0.1,2.303341398665599,1.7483434586255349,0.138749485010016
0.1,1.536003911832592,0.7930998436145235,0.18572601705451716
0.1,0.9595642113236952,0.3706180181262908,0.1472365482993511
0.1,1.3649258142933451,1.065716955407536,0.07480221472145226
0.1,2.0338655529291345,1.408753128221874,0.15627810617681515
0.1,1.7071248857997123,1.4160605682509049,0.07276607938720187
0.1,1.6324692821363236,1.3849382953975402,0.061882746684695844
0.1,1.4557209180546342,0.5862075611321842,0.2173783392306125
0.1,1.556597948216245,1.6208778435933866,0.04820992153285614
0.1,2.1870598900688676,1.7559080848540352,0.10778795130370811
0.1,1.6283229385051818,1.639877335209785,0.008665797528452424
0.1,1.7917417763693868,1.5035938424013344,0.0720369834920131
0.1,1.9236208213640391,1.3800663556638206,0.13588861642505462
0.1,1.1424521120981084,0.855660912912634,0.07169779979636859
0.1,1.3581209788633375,1.2438335665831584,0.028571853070044784
0.1,1.2289615466266242,1.1913136237301536,0.009411980724117641
0.1,1.870458927584033,1.5843383859141165,0.07153013541747916
0.1,1.6236262224768991,1.0558073047241463,0.1419547294381882
