penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.16359925261775335,False
l1,1e-08,0.16359925261775335,False
l1,1e-06,0.16359925261775335,False
l1,0.0001,0.16351087609099965,True
l1,0.01,0.1749805057366895,False
