Selected_Hidden_Layers,Selected_LR,Selected_Weight_Decay,Selected_Update_Step,Decision_Q,Demand_D,Operation_Cost
512-512-512,0.001,0.0,80,1.4406473636627197,0.7876564206504955,0.16324773575305607
512-512-512,0.001,0.0,80,1.7511955499649048,1.2959751515046594,0.11380509961506136
512-512-512,0.001,0.0,80,2.0608644485473633,1.520313935363851,0.13513762829587805
512-512-512,0.001,0.0,80,1.5200854539871216,0.5289038453155347,0.24779540216789672
512-512-512,0.001,0.0,80,2.1011903285980225,2.153548788022077,0.03926884456804103
512-512-512,0.001,0.0,80,2.1024117469787598,1.6046029119016312,0.12445220876928215
512-512-512,0.001,0.0,80,1.8646206855773926,1.5130557450616116,0.08789123512894526
512-512-512,0.001,0.0,80,1.528067946434021,1.0740057082647891,0.11351555954230796
512-512-512,0.001,0.0,80,1.1090532541275024,1.140777872751983,0.023793463968360462
512-512-512,0.001,0.0,80,1.6970129013061523,1.5154481197054392,0.045391195400178275
512-512-512,0.001,0.0,80,1.7394448518753052,1.5824084760018502,0.039259093968363745
512-512-512,0.001,0.0,80,2.770700693130493,2.9026182671306535,0.09893818050012027
512-512-512,0.001,0.0,80,1.3012744188308716,1.5174981859468395,0.16216782533697593
512-512-512,0.001,0.0,80,1.4789172410964966,1.7386762577702783,0.19481926250533632
512-512-512,0.001,0.0,80,1.6071093082427979,1.4606488521738603,0.036615114017234385
512-512-512,0.001,0.0,80,1.5123499631881714,1.545930897125794,0.025185700453216886
512-512-512,0.001,0.0,80,0.8633338212966919,0.6270917171233215,0.05906052604334261
512-512-512,0.001,0.0,80,1.898658037185669,2.092787457791772,0.1455970654545773
512-512-512,0.001,0.0,80,1.8493140935897827,1.6293974927912225,0.05497915019964006
512-512-512,0.001,0.0,80,1.0301555395126343,0.500121871432688,0.13250841701998656
512-512-512,0.001,0.0,80,2.2315757274627686,1.999307859993352,0.05806696686735413
512-512-512,0.001,0.0,80,1.2576614618301392,1.3755778746098897,0.08843730958481288
512-512-512,0.001,0.0,80,1.3126236200332642,1.2600942355306095,0.013132346125663663
512-512-512,0.001,0.0,80,2.200291395187378,1.8099711801071623,0.09758005377005391
512-512-512,0.001,0.0,80,2.615004301071167,2.645955314966705,0.023213260421653503
512-512-512,0.001,0.0,80,2.762803554534912,2.7236761149445345,0.009781859897594392
512-512-512,0.001,0.0,80,1.1092060804367065,0.9997911272088412,0.02735373830696633
512-512-512,0.001,0.0,80,2.4661056995391846,2.265158215234754,0.050236871076107636
512-512-512,0.001,0.0,80,1.4682708978652954,1.5618001959980414,0.07014697359955951
512-512-512,0.001,0.0,80,1.7913960218429565,1.4388035809920372,0.08814811021272984
512-512-512,0.001,0.0,80,2.7175638675689697,2.1072741232227177,0.152572436086563
512-512-512,0.001,0.0,80,1.029075026512146,0.6323402564111407,0.09918369252525133
512-512-512,0.001,0.0,80,2.828070878982544,2.825095490823117,0.0007438470398567487
512-512-512,0.001,0.0,80,1.508609652519226,1.5640588627448224,0.04158690766919726
512-512-512,0.001,0.0,80,2.076716899871826,1.763750322276499,0.0782416443988318
512-512-512,0.001,0.0,80,1.1310107707977295,0.7113716524384898,0.10490977958980993
512-512-512,0.001,0.0,80,1.8756556510925293,1.843899559454224,0.007939022909576321
512-512-512,0.001,0.0,80,1.3538278341293335,1.370529646807204,0.012526359508402807
512-512-512,0.001,0.0,80,1.6098664999008179,0.9386486484496952,0.16780446286278067
512-512-512,0.001,0.0,80,0.8058915138244629,0.4579051805269319,0.08699658332438275
512-512-512,0.001,0.0,80,0.8633847236633301,0.9525864028602036,0.06690125939765512
512-512-512,0.001,0.0,80,1.3753660917282104,1.1745707245819408,0.050198841786567416
512-512-512,0.001,0.0,80,1.7015427350997925,1.307720594565975,0.0984555351334544
512-512-512,0.001,0.0,80,1.5444854497909546,1.5447190244051328,0.0001751809606336252
512-512-512,0.001,0.0,80,1.796182632446289,1.6946918920348784,0.025372685102852677
512-512-512,0.001,0.0,80,1.0958836078643799,0.6812375672699758,0.10366151014860103
512-512-512,0.001,0.0,80,1.0026390552520752,0.7510153929288012,0.06290591558081851
512-512-512,0.001,0.0,80,1.7449383735656738,1.2918692050401377,0.11326729213138403
512-512-512,0.001,0.0,80,0.8867757320404053,0.8328810291662418,0.013473675718540856
512-512-512,0.001,0.0,80,0.9179009199142456,0.824827299904523,0.02326840500243066
512-512-512,0.001,0.0,80,2.547231912612915,1.9700570355722469,0.14429371926016704
512-512-512,0.001,0.0,80,1.8859821557998657,1.3279717014814811,0.13950261357959615
512-512-512,0.001,0.0,80,1.5078243017196655,1.7374070967371504,0.17218709626311368
512-512-512,0.001,0.0,80,2.7167205810546875,2.7670777744406023,0.03776789503943612
512-512-512,0.001,0.0,80,1.4119747877120972,1.337622334366016,0.018588113336520273
512-512-512,0.001,0.0,80,2.037205457687378,1.617772830675246,0.104858156753033
512-512-512,0.001,0.0,80,1.1510831117630005,1.1729632444268252,0.016410099497868536
512-512-512,0.001,0.0,80,1.082312822341919,0.8325099272068452,0.062450723783768425
512-512-512,0.001,0.0,80,1.2290898561477661,1.399906990307,0.12811285061942546
512-512-512,0.001,0.0,80,1.9944885969161987,1.8787262207616493,0.028940594038637357
512-512-512,0.001,0.0,80,0.9140167832374573,0.7964939550233487,0.029380707053527133
512-512-512,0.001,0.0,80,1.3583904504776,0.9595785574374772,0.09970297326003072
512-512-512,0.001,0.0,80,2.7015764713287354,2.781600361058937,0.06001791729765127
512-512-512,0.001,0.0,80,1.3574421405792236,0.9768552910005144,0.09514671239467731
512-512-512,0.001,0.0,80,0.9481642246246338,0.5481924211924456,0.09999295085804705
512-512-512,0.001,0.0,80,1.346532940864563,1.1316785113668035,0.053713607374439865
512-512-512,0.001,0.0,80,1.3930408954620361,1.9339881124770355,0.40571041276124953
512-512-512,0.001,0.0,80,0.7000148296356201,0.137214338172994,0.14070012286565653
512-512-512,0.001,0.0,80,1.1538032293319702,0.8797499209403473,0.06851332709790572
512-512-512,0.001,0.0,80,1.9152424335479736,1.9936913046532432,0.05883665332895216
512-512-512,0.001,0.0,80,1.3298341035842896,1.2883764558577269,0.010364411931640671
512-512-512,0.001,0.0,80,1.2532991170883179,0.6219495560195055,0.1578373902672031
512-512-512,0.001,0.0,80,1.7317194938659668,1.5744373872968054,0.039320526642290354
512-512-512,0.001,0.0,80,1.4990299940109253,1.3428653248673803,0.03904116728588625
512-512-512,0.001,0.0,80,2.275296688079834,2.4416302021165324,0.12475013552752379
512-512-512,0.001,0.0,80,1.5185331106185913,1.4991222183437412,0.004852723068712539
512-512-512,0.001,0.0,80,1.4764430522918701,1.2857075000999607,0.04768388804797735
512-512-512,0.001,0.0,80,2.5435638427734375,2.342039625535359,0.05038105430951967
512-512-512,0.001,0.0,80,1.667760968208313,1.100945885640908,0.14170377064185125
512-512-512,0.001,0.0,80,0.9687198400497437,0.6879649503449226,0.07018872242620527
512-512-512,0.001,0.0,80,3.0659964084625244,2.9942198982865764,0.017944127543987
512-512-512,0.001,0.0,80,1.775896668434143,1.9585048803393783,0.13695615892892643
512-512-512,0.001,0.0,80,1.2666352987289429,1.6569852568474186,0.2927624685888568
512-512-512,0.001,0.0,80,1.5988260507583618,1.569582705034987,0.007310836430843681
512-512-512,0.001,0.0,80,1.9643595218658447,1.3360635171580488,0.15707400117694897
512-512-512,0.001,0.0,80,1.4090673923492432,1.3099162161593114,0.024787794047482936
512-512-512,0.001,0.0,80,1.6840732097625732,1.701266885105213,0.012895256506979869
512-512-512,0.001,0.0,80,2.226667881011963,2.148270942383422,0.0195992346571352
512-512-512,0.001,0.0,80,1.596260666847229,1.8309974906585036,0.17605261785845594
512-512-512,0.001,0.0,80,1.4599668979644775,1.2062003816441234,0.06344162908008855
512-512-512,0.001,0.0,80,1.8752219676971436,1.4245364026750322,0.11267139125552783
512-512-512,0.001,0.0,80,1.7997161149978638,0.8033586424139587,0.24908936814597626
512-512-512,0.001,0.0,80,2.2182676792144775,2.068358177029715,0.03747737554619068
512-512-512,0.001,0.0,80,0.8811244368553162,0.4823869790915798,0.09968436444093409
512-512-512,0.001,0.0,80,1.5750311613082886,1.5585218683605695,0.00412732323692977
512-512-512,0.001,0.0,80,0.9376586079597473,0.6073264516548745,0.0825830390762182
512-512-512,0.001,0.0,80,1.6603885889053345,1.6986419553353196,0.028690024822488835
