Selected_Sigma,Selected_Lambda,Decision_Q,Demand_D,Operation_Cost
0.5,1e-06,1.4477324404079865,0.7876564206504955,0.16501900493937277
0.5,1e-06,1.7326560861053255,1.2959751515046594,0.10917023365016654
0.5,1e-06,2.163546579530973,1.520313935363851,0.16080816104178053
0.5,1e-06,1.7072676855420086,0.5289038453155347,0.29459096005661844
0.5,1e-06,2.0214122171437214,2.153548788022077,0.0991024281587668
0.5,1e-06,2.03238888814871,1.6046029119016312,0.10694649406176976
0.5,1e-06,1.8946151745255881,1.5130557450616116,0.09538985736599415
0.5,1e-06,1.6103983967194133,1.0740057082647891,0.13409817211365604
0.5,1e-06,1.0536738560212286,1.140777872751983,0.0653280125480658
0.5,1e-06,1.7560858969947255,1.5154481197054392,0.060159444322321565
0.5,1e-06,1.644317851306149,1.5824084760018502,0.015477343826074685
0.5,1e-06,2.6676286368567306,2.9026182671306535,0.1762422227054422
0.5,1e-06,1.2652823354642009,1.5174981859468395,0.18916188786197896
0.5,1e-06,1.4694611831714497,1.7386762577702783,0.2019113059491215
0.5,1e-06,1.5856947413839508,1.4606488521738603,0.03126147230252263
0.5,1e-06,1.4236939244013527,1.545930897125794,0.09167772954333092
0.5,1e-06,0.8834710472726481,0.6270917171233215,0.06409483253733167
0.5,1e-06,1.8946312886252121,2.092787457791772,0.1486171268749199
0.5,1e-06,1.707834069992927,1.6293974927912225,0.01960914430042615
0.5,1e-06,0.9632074441431966,0.500121871432688,0.11577139317762714
0.5,1e-06,2.094261023237146,1.999307859993352,0.02373829081094847
0.5,1e-06,1.301444212722621,1.3755778746098897,0.05560024641545158
0.5,1e-06,1.3233480141216132,1.2600942355306095,0.01581344464775092
0.5,1e-06,2.151154535633616,1.8099711801071623,0.08529583888161346
0.5,1e-06,2.590126222955784,2.645955314966705,0.04187181900819059
0.5,1e-06,2.6347463587334228,2.7236761149445345,0.06669731715833382
0.5,1e-06,1.2912669230166505,0.9997911272088412,0.07286894895195231
0.5,1e-06,2.375547629112097,2.265158215234754,0.027597353469335784
0.5,1e-06,1.4856726207660353,1.5618001959980414,0.05709568142400456
0.5,1e-06,1.8779413916115724,1.4388035809920372,0.10978445265488379
0.5,1e-06,2.5427834423733935,2.1072741232227177,0.10887732978766895
0.5,1e-06,0.930384643741784,0.6323402564111407,0.07451109683266083
0.5,1e-06,2.735940072882239,2.825095490823117,0.06686656345565833
0.5,1e-06,1.4182172546669158,1.5640588627448224,0.10938120605842994
0.5,1e-06,1.959771045735382,1.763750322276499,0.049005180864720777
