timestamp,model_name,scenario,test_samples,total_test_runtime_sec,per_sample_runtime_sec
2026-06-19 19:55:25,DNN (Deep_NV),a,1000,1.137749195098877,0.001137749195098877
2026-06-19 19:55:27,Est-Opt (OLS),a,1000,0.0012662410736083984,1.2662410736083984e-06
2026-06-19 19:55:29,KO,a,1000,0.1063530445098877,0.0001063530445098877
2026-06-19 20:04:07,KPQR,a,1000,86.30606698989868,0.08630606698989868
2026-06-19 20:04:08,LinearModel,a,1000,7.867813110351562e-06,7.867813110351563e-09
2026-06-19 20:04:09,LinearModel-L1,a,1000,7.867813110351562e-06,7.867813110351563e-09
2026-06-19 20:04:11,LinearModel-L2,a,1000,8.106231689453125e-06,8.106231689453126e-09
2026-06-19 20:04:12,Oracle,a,1000,0.001310110092163086,1.310110092163086e-06
2026-06-19 20:06:35,RKHS,a,1000,13.655393123626709,0.01365539312362671
2026-06-19 20:06:36,SAA,a,1000,0.028728961944580078,2.872896194458008e-05
2026-06-19 20:06:38,Minimax (Scarf),a,1000,0.001077890396118164,1.077890396118164e-06
