penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.16638311507273779,True
l1,1e-08,0.16638311507273779,False
l1,1e-06,0.1663832787154757,False
l1,0.0001,0.16638330095158385,False
l1,0.01,0.18442302070715472,False
