penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.16638311509753825,False
l2,1e-08,0.166383115072791,False
l2,1e-06,0.16638327869960456,False
l2,0.0001,0.16629347172385933,True
l2,0.01,0.18516378569099462,False
