penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.16453316689728426,True
l2,1e-08,0.1645331668985707,False
l2,1e-06,0.16453595951630956,False
l2,0.0001,0.1645883607901764,False
l2,0.01,0.18093031435516702,False
