timestamp,model_name,scenario,test_samples,total_test_runtime_sec,per_sample_runtime_sec
2026-06-19 21:04:05,DNN (Deep_NV),a,1000,0.7247040271759033,0.0007247040271759033
2026-06-19 21:04:06,Est-Opt (OLS),a,1000,0.0012171268463134766,1.2171268463134767e-06
2026-06-19 21:04:09,KO,a,1000,0.10853981971740723,0.00010853981971740723
2026-06-19 21:12:56,KPQR,a,1000,88.22175621986389,0.08822175621986389
2026-06-19 21:12:58,LinearModel,a,1000,8.106231689453125e-06,8.106231689453126e-09
2026-06-19 21:12:59,LinearModel-L1,a,1000,7.867813110351562e-06,7.867813110351563e-09
2026-06-19 21:13:00,LinearModel-L2,a,1000,1.0013580322265625e-05,1.0013580322265626e-08
2026-06-19 21:13:01,Oracle,a,1000,0.0012369155883789062,1.2369155883789062e-06
2026-06-19 21:15:15,RKHS,a,1000,16.365006685256958,0.016365006685256957
2026-06-19 21:15:17,SAA,a,1000,0.028742074966430664,2.8742074966430663e-05
2026-06-19 21:15:19,Minimax (Scarf),a,1000,0.0011038780212402344,1.1038780212402343e-06
