timestamp,model_name,scenario,test_samples,total_test_runtime_sec,per_sample_runtime_sec
2026-06-20 02:52:01,DNN (Deep_NV),b,1000,1.3142809867858887,0.0013142809867858886
2026-06-20 02:52:03,Est-Opt (OLS),b,1000,0.0015931129455566406,1.5931129455566407e-06
2026-06-20 02:52:05,KO,b,1000,0.12229204177856445,0.00012229204177856444
2026-06-20 03:10:26,KPQR,b,1000,198.1232430934906,0.1981232430934906
2026-06-20 03:10:28,LinearModel,b,1000,9.298324584960938e-06,9.298324584960937e-09
2026-06-20 03:10:29,LinearModel-L1,b,1000,8.106231689453125e-06,8.106231689453126e-09
2026-06-20 03:10:30,LinearModel-L2,b,1000,8.821487426757812e-06,8.821487426757812e-09
2026-06-20 03:10:31,Oracle,b,1000,0.0013108253479003906,1.3108253479003907e-06
2026-06-20 03:12:23,RKHS,b,1000,8.077837944030762,0.008077837944030762
2026-06-20 03:12:25,SAA,b,1000,0.025541305541992188,2.5541305541992188e-05
2026-06-20 03:12:27,Minimax (Scarf),b,1000,0.0014872550964355469,1.487255096435547e-06
