Selected_Sigma,Selected_Lambda,Decision_Q,Demand_D,Operation_Cost
1.0,1e-06,8.878554682119361,9.20635718059532,0.2458518738569695
1.0,1e-06,6.545529847674668,6.816712935604945,0.20338731594770776
1.0,1e-06,8.85191171583059,8.698321246882026,0.03839761723714119
1.0,1e-06,9.859394045338966,9.41964095315437,0.1099382730461489
1.0,1e-06,10.103203602490042,10.34727355681412,0.1830524657430579
1.0,1e-06,6.516166124670345,5.764495002991423,0.1879177804197305
1.0,1e-06,6.631562241444042,7.1181798472933,0.3649632043869433
1.0,1e-06,6.54204667803495,5.950326598620694,0.14793001985356402
1.0,1e-06,5.142929432707604,4.974738143142966,0.04204782239115934
1.0,1e-06,6.795947706715326,6.153214023032162,0.16068342092079102
1.0,1e-06,6.893548719322993,6.149866539514365,0.18592054495215704
1.0,1e-06,8.987739647209143,8.869715456233601,0.029506047743885322
1.0,1e-06,8.304878999296163,8.526881482734668,0.16650186257887878
1.0,1e-06,8.437623934268517,8.74042926298839,0.22710399653990532
1.0,1e-06,8.122797837285393,8.07716003501651,0.011409450567220869
1.0,1e-06,6.568095663782707,6.410649685286079,0.039361494624156945
1.0,1e-06,4.911886666926254,5.038603740024165,0.09503780482343327
1.0,1e-06,7.183798528166003,7.059478897311779,0.031079907713555954
1.0,1e-06,5.112017442583742,4.310402224690725,0.20040380447325412
1.0,1e-06,7.7415793798332615,7.5307364847603155,0.05271072376823649
1.0,1e-06,7.576010601391824,7.863843586508032,0.21587473883715602
1.0,1e-06,6.8952774848645335,6.822674586263369,0.018150724650291217
1.0,1e-06,6.966390122356588,6.256024920644543,0.1775913004280112
1.0,1e-06,7.616941037810044,7.003220619552846,0.1534301045642994
1.0,1e-06,9.975523427330048,9.36850612593113,0.15175432534972932
1.0,1e-06,6.541229525524314,6.244276289168392,0.07423830908898066
1.0,1e-06,8.180229635769738,8.092301240581852,0.02198209879697144
1.0,1e-06,9.461821010883062,9.487741839622506,0.01944062155458326
1.0,1e-06,6.895466945515298,7.197959421131136,0.2268693567118787
1.0,1e-06,7.345679215151484,6.974487600498356,0.092797903663282
1.0,1e-06,7.117293829902172,6.549344782235678,0.14198726191662359
1.0,1e-06,4.023144623150129,4.081231635889225,0.04356525955432167
1.0,1e-06,6.567625729111841,6.439712437760955,0.03197832283772151
1.0,1e-06,6.189268160020717,6.068426256285792,0.030210475933731162
1.0,1e-06,6.237632971228919,5.832437673862203,0.10129882434167903
1.0,1e-06,8.982313221961004,9.246275195641289,0.19797148026021372
1.0,1e-06,8.750275417536457,8.216776959682882,0.13337461446339383
1.0,1e-06,6.3266749738265045,6.53388356114253,0.15540644048701924
1.0,1e-06,7.002606517552385,6.3188659477437445,0.17093514245216013
1.0,1e-06,6.3757215212474945,6.451802607846826,0.05706081494949866
1.0,1e-06,7.570822184804278,7.647540246163262,0.05753854601923747
1.0,1e-06,7.582797346522328,7.395119136085555,0.04691955260919345
1.0,1e-06,6.272996714760129,6.118857310927847,0.03853485095807052
1.0,1e-06,6.462974302259761,6.745426414139304,0.21183908390965733
1.0,1e-06,7.53909087151923,8.099331072906027,0.420180151040098
1.0,1e-06,9.9499092391544,9.897528910194533,0.013095082239966693
1.0,1e-06,6.4193788847466084,6.2671548040483005,0.03805602017457699
1.0,1e-06,9.298284215655336,8.802529975531755,0.12393856003089532
1.0,1e-06,7.183384029009977,7.437205719702623,0.19036626801948486
1.0,1e-06,10.546743206655734,10.353116502625973,0.0484066760074402
1.0,1e-06,7.76500336728262,7.270621790782629,0.12359539412499787
1.0,1e-06,6.83123405631229,6.322953047032378,0.12707025231997804
1.0,1e-06,9.895630423472806,9.663358384013751,0.05806800986476368
1.0,1e-06,8.78857228451309,8.686164248861491,0.025602008912899876
1.0,1e-06,8.059345492424262,8.08125996608283,0.016435855243926767
1.0,1e-06,6.1898069754958644,5.893666126359582,0.07403521228407062
1.0,1e-06,5.927288763057458,5.976440726402465,0.03686397250875495
1.0,1e-06,8.494969578582996,8.270372808212649,0.05614919259258677
1.0,1e-06,7.450470241619131,7.011920874056014,0.10963734189077923
1.0,1e-06,9.61313581095978,9.422328351477375,0.04770186487060135
