penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.2912260522678643,True
l1,1e-08,0.2912260522678643,False
l1,1e-06,0.2912260522678643,False
l1,0.0001,0.29139545146743123,False
l1,0.01,0.47858259829688327,False
