penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.29122605226629633,False
l2,1e-08,0.2912260521976162,True
l2,1e-06,0.2912823760970605,False
l2,0.0001,0.3023993421717781,False
l2,0.01,0.4720630750341759,False
