sigma,lambda_reg,validation_mean_cost,is_best
0.5,1e-07,0.21234379951656843,False
0.5,1e-06,0.17040916130286363,False
0.5,1e-05,0.12641513192502637,False
1.0,1e-07,0.12348668033972254,False
1.0,1e-06,0.09216519218719633,True
1.0,1e-05,0.10391194210607316,False
2.0,1e-07,0.0995747202664302,False
2.0,1e-06,0.11080099785588783,False
2.0,1e-05,0.11141919832701302,False
