timestamp,model_name,scenario,test_samples,total_test_runtime_sec,per_sample_runtime_sec
2026-06-19 20:18:08,DNN (Deep_NV),a,1000,0.7475240230560303,0.0007475240230560302
2026-06-19 20:18:10,Est-Opt (OLS),a,1000,0.0012118816375732422,1.2118816375732422e-06
2026-06-19 20:18:13,KO,a,1000,0.10566592216491699,0.00010566592216491699
2026-06-19 20:26:58,KPQR,a,1000,93.72733902931213,0.09372733902931213
2026-06-19 20:27:00,LinearModel,a,1000,8.821487426757812e-06,8.821487426757812e-09
2026-06-19 20:27:01,LinearModel-L1,a,1000,1.0013580322265625e-05,1.0013580322265626e-08
2026-06-19 20:27:02,LinearModel-L2,a,1000,9.059906005859375e-06,9.059906005859375e-09
2026-06-19 20:27:03,Oracle,a,1000,0.0013880729675292969,1.3880729675292969e-06
2026-06-19 20:29:40,RKHS,a,1000,20.71060085296631,0.020710600852966308
2026-06-19 20:29:42,SAA,a,1000,0.02764892578125,2.764892578125e-05
2026-06-19 20:29:43,Minimax (Scarf),a,1000,0.0010559558868408203,1.0559558868408204e-06
