hidden_layers,lr,weight_decay,validation_mean_cost,is_best
512-512-512,0.001,0.0,0.08481963271151696,False
512-512-512,0.001,1e-05,0.08433585929961644,False
512-512-512,0.0005,0.0,0.08407801596773655,False
512-512-512,0.0005,1e-05,0.08340772499287387,True
