penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.16384467069192582,False
l2,1e-08,0.16384467069125275,False
l2,1e-06,0.1638446706920032,False
l2,0.0001,0.16379384598447638,True
l2,0.01,0.18132965915247573,False
