bandwidth,validation_mean_cost,validation_mean_effective_n,is_best
0.2,0.08332847711974116,2484.138,False
0.3,0.0825526867186838,2998.693,False
0.4,0.08235921603617855,3000.0,True
0.5,0.08241620662286982,3000.0,False
0.6,0.08246172074050653,3000.0,False
