bandwidth,validation_mean_cost,validation_mean_effective_n,is_best
0.2,0.0862546639362759,2467.938,False
0.3,0.08421106152582927,2998.644,True
0.4,0.08436349848260935,3000.0,False
0.5,0.08430953637286658,3000.0,False
0.6,0.08422605065806957,3000.0,False
