penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.1724255617850394,False
l1,1e-08,0.1724255617850394,False
l1,1e-06,0.1724255617850394,False
l1,0.0001,0.1724043845627291,True
l1,0.01,0.18461514949185173,False
