Decision_Q,Demand_D,Operation_Cost,Mu_Pred,Sigma_Pred,Residual_Sum
2.1297684330301356,2.114355993564866,0.0038531098663173724,1.979978309267989,0.2594441048280684,700.8421049272899
1.4031297185695517,1.0672620661732706,0.08396691309907028,1.2560737238448263,0.25470845442080514,700.8421049272899
1.3718349839280461,0.9796297121346752,0.09805131794834274,1.2278999868458127,0.24930272793370636,700.8421049272899
1.926607268980347,1.975574486317324,0.03672541300273263,1.7811238313083009,0.2519847057077641,700.8421049272899
1.6471346584773274,0.7616725237813999,0.22136553367398187,1.5012343790310512,0.2527066968394476,700.8421049272899
1.7267500538320617,1.3478191583335064,0.09473272387463882,1.5791950002514508,0.2555728497151663,700.8421049272899
1.277786774227662,0.4660306392414154,0.20293903374656166,1.137186448639607,0.2435269074792377,700.8421049272899
2.007104919777012,1.723935834227896,0.07079227138727895,1.8638770522297645,0.24807794365157826,700.8421049272899
1.9932242356138898,1.5687073433400924,0.10612922306844935,1.8448399437511327,0.25700913255142466,700.8421049272899
1.2648535671622079,0.8922989052538417,0.09313866547709154,1.1223111503759147,0.24689070810751856,700.8421049272899
2.0187929500525232,2.213784276982174,0.14624349519723812,1.8748503919215205,0.24931582405433347,700.8421049272899
1.126893331835695,1.317558661126661,0.14299899696822443,0.9884968672971496,0.2397097081686651,700.8421049272899
1.1482297867696682,1.0007882443682372,0.03686038560035776,1.003658493643282,0.2504048250108343,700.8421049272899
1.398533069542243,1.2332042781651205,0.04133219784428066,1.2593674396145398,0.24104194170210988,700.8421049272899
2.0034196818180985,1.8839717881355127,0.029861973420646448,1.8534462828858391,0.25976154673446894,700.8421049272899
1.8453745178512029,1.3135203722297668,0.13296353640535902,1.6975604136568498,0.2560215385398995,700.8421049272899
1.4752395818944009,0.9979411127025696,0.11932461729795782,1.3277879435994617,0.25539372918610315,700.8421049272899
1.212416422161239,0.1354671699608864,0.26923731305008813,1.07001487772198,0.24664671004507416,700.8421049272899
1.212064524248396,1.3232143662733478,0.08336238151871378,1.0748173731505741,0.23771903889551013,700.8421049272899
1.2318242860820645,1.2809880542649288,0.03687282613714821,1.0931398559281102,0.240208479245386,700.8421049272899
1.6520374617486575,1.6228164777376504,0.007305246002751786,1.50830057985527,0.24895958236087404,700.8421049272899
1.8121833039475692,0.9245231619131548,0.22191503550860361,1.6649400135361454,0.25503286006620524,700.8421049272899
1.2147023455870054,1.1849638105800175,0.007434633751746966,1.0768796505715919,0.23871591020276603,700.8421049272899
1.5627240915023053,1.26667253676314,0.07401288868479133,1.4239381115687806,0.24038436862309934,700.8421049272899
1.644026325936084,2.7611553737563015,0.837846785865163,1.4992714804990688,0.25072274693869046,700.8421049272899
1.78591653281121,0.9790018204308868,0.20172867809508083,1.6392286872551312,0.2540708013559451,700.8421049272899
1.7591551656303668,0.9651065558940736,0.1985121524340733,1.6132553583164946,0.2527058790821361,700.8421049272899
1.1579011937006554,1.1240275354697835,0.008468414557717963,1.0190869370190976,0.24043334538736574,700.8421049272899
1.4825961622364614,1.8712907504662928,0.29152094117237354,1.3427732308686782,0.24218042119221678,700.8421049272899
1.1694673659281658,1.0848718271699949,0.021148884689542735,1.0308210494201502,0.24014246447415877,700.8421049272899
2.0179893145317127,1.590743912367838,0.10681135054096869,1.8719774203438169,0.25290001924280653,700.8421049272899
1.2821458256337437,1.5100452561337052,0.17092457287497115,1.1396193516093764,0.24686309443384988,700.8421049272899
1.4997282252304331,1.1184793341940695,0.0953122227590909,1.3558958983161788,0.24912489798634507,700.8421049272899
2.0654389060857925,1.9521390424818,0.028324965900998145,1.9202239508865673,0.2515196804238962,700.8421049272899
1.865817857558357,1.7441978849138595,0.030404993161124383,1.7242812990780805,0.24514851041628286,700.8421049272899
1.225931845935293,1.8661687918118552,0.48017770940742166,1.0853209034588038,0.24354529646942424,700.8421049272899
1.9311202114374086,1.3893381276778356,0.13544552093989326,1.7827946098012517,0.2569074780970453,700.8421049272899
1.9040020300585594,1.1606107053831245,0.18584783116885872,1.7578481549624576,0.25314593738952396,700.8421049272899
1.22761234679046,0.999012825149963,0.057149880410124254,1.0906248187642222,0.23726935854470943,700.8421049272899
1.3661449525950011,1.187828460037198,0.04457912313945078,1.219874724997335,0.25334746583382123,700.8421049272899
1.751819353931803,2.0470403673234903,0.22141576004376545,1.6039518186896768,0.256114083829344,700.8421049272899
1.6671620183070888,1.361765689950539,0.07634908208913743,1.5176730951490378,0.25892241007850386,700.8421049272899
1.857383861300675,2.7845713520209436,0.6953906180402014,1.7166037666221405,0.24383827667757868,700.8421049272899
1.4474452857267393,0.8331764384147017,0.1535672118280094,1.3064242233804735,0.24425564492107057,700.8421049272899
1.9220698018094209,1.4728770687355377,0.1122981832684708,1.7758839632609824,0.25320129971295624,700.8421049272899
1.7211656071815316,1.1104186063820436,0.152686750199872,1.5728481866839314,0.25689330794940096,700.8421049272899
1.5516334685659634,1.026378845564958,0.13131365575025133,1.4094919176977432,0.2461963879703935,700.8421049272899
1.9919771529864334,1.9329896736619856,0.014746869831111953,1.8410563541534868,0.26140249149754513,700.8421049272899
1.6627561745264317,1.8739524305643056,0.15839719202840546,1.5175423323495723,0.25151775261260867,700.8421049272899
1.6223213081016088,1.1550425137029154,0.11681969859967334,1.4776118855678089,0.25064407216249396,700.8421049272899
1.535905201640158,0.913745632507424,0.1555398922831835,1.3908661009567447,0.25121509146776994,700.8421049272899
1.1573972876095107,1.1358916208794578,0.005376416682513208,1.012765198446418,0.2505101268353085,700.8421049272899
