Selected_Lambda,Decision_Q,Demand_D,Operation_Cost,Coef_Intercept,Coef_Feat_1,Coef_Feat_2,Coef_Feat_3,Coef_Feat_4
0.0001,2.247908308079332,2.114355993564866,0.03338807862861648,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.5328908241557817,1.0672620661732706,0.11640718949562778,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.5016581877236346,0.9796297121346752,0.13050711889723984,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,2.0712159773999974,1.975574486317324,0.023910372770668376,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.7682429131079145,0.7616725237813999,0.25164259733162864,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.847467745864838,1.3478191583335064,0.12491214688283292,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.418800194694218,0.4660306392414154,0.23819238886320063,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,2.1349115608808367,1.723935834227896,0.10274393166323514,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,2.114461075487826,1.5687073433400924,0.13643843303693343,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.3889311931519293,0.8922989052538417,0.12415807197452189,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,2.1557159259004486,2.213784276982174,0.04355126331129411,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.2533398049522193,1.317558661126661,0.048164142130831256,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.2790950266186436,1.0007882443682372,0.0695766955626016,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.549165291530128,1.2332042781651205,0.07899025334125187,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,2.1223506678353155,1.8839717881355127,0.05959471992495069,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.9627450999230747,1.3135203722297668,0.16230618192332696,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.609244124789413,0.9979411127025696,0.15282575302171084,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.3567456735963734,0.1354671699608864,0.30531962590887174,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.370696055229947,1.3232143662733478,0.011870422239149803,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.3651558095947314,1.2809880542649288,0.021041938832450646,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.7979986528334986,1.6228164777376504,0.04379554377396205,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.9371970407577868,0.9245231619131548,0.25316846971115803,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.3433147765602154,1.1849638105800175,0.039587741495049455,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.7106599786084775,1.26667253676314,0.11099686046133439,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.7497809788254748,2.7611553737563015,0.75853079619812,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.9138893061275888,0.9790018204308868,0.2337218714241755,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.882795750977555,0.9651065558940736,0.22942229877087036,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.280227631496268,1.1240275354697835,0.03905002400662111,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.6384032437472862,1.8712907504662928,0.17466563003925495,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.2964459062950695,1.0848718271699949,0.05289351978126866,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,2.1460836840476074,1.590743912367838,0.13883494291994236,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.3985854284680324,1.5100452561337052,0.08359487074925465,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.6499954141384023,1.1184793341940695,0.1328790199860832,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,2.1779398424914618,1.9521390424818,0.05645020000241546,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.9937209471847057,1.7441978849138595,0.06238076556771155,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.3408911409419473,1.8661687918118552,0.393958238152431,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,2.0467825756611235,1.3893381276778356,0.16436111199582198,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,2.031984843322961,1.1606107053831245,0.21784353448495908,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.365206067992326,0.999012825149963,0.09154831071059072,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.5014171695692495,1.187828460037198,0.07839717738301288,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.8939799461245919,2.0470403673234903,0.1147953158991738,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.7932899800021143,1.361765689950539,0.1078810725128938,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,2.0068547472942795,2.7845713520209436,0.5832874535449981,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.5794750579091688,0.8331764384147017,0.18657465487361677,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,2.0498172115532016,1.4728770687355377,0.14423503570441598,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.8384205724637765,1.1104186063820436,0.18200049152043324,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.6842243604381137,1.026378845564958,0.16446137871828892,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,2.1064296811396273,1.9329896736619856,0.043360001869410414,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.811263892579836,1.8739524305643056,0.04701640348835212,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.7419706171746268,1.1550425137029154,0.14673202586792783,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.6582273578616515,0.913745632507424,0.18612043133855688,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.286648892652267,1.1358916208794578,0.037689317943202294,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.7992180804460427,1.4494690444629657,0.08743725899576926,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.4902361911418116,1.3835965247523785,0.02665991659735828,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.8771899076418577,1.5689525422575976,0.07705934134606501,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.6707791780426626,1.077340690806074,0.14835962180914714,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,2.017494740422631,1.4397206927429689,0.1444435119199155,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,2.0557871193894965,1.404119622969766,0.16291687410493266,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.6854945243586188,1.3465202002917922,0.08474358101670665,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,2.227476347764658,2.0748938234151177,0.03814563108738511,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.2986109807022004,0.6389855993608964,0.164906345335326,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.3503753062461146,0.9944814078268682,0.08897347460481159,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.4031543865793092,0.0,0.3507885966448273,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,2.1269275761587645,1.713593944222433,0.10333340798408286,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
0.0001,1.7110545030796172,1.6862526947110283,0.006200452092147202,1.2807610561353613,3.551605892791736,-0.04661589458800358,-0.1410412386179458,-0.1167920181533196
