penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.16464870141656834,True
l2,1e-08,0.16464870142998295,False
l2,1e-06,0.1646500882655946,False
l2,0.0001,0.16551943986145778,False
l2,0.01,0.18856634588924365,False
