Selected_Sigma,Selected_Lambda,Decision_Q,Demand_D,Operation_Cost
1.0,1e-06,1.5301625229593652,1.5465794728925784,0.01231271244990989
1.0,1e-06,0.855187706097893,0.6290760620288256,0.05652791101726684
1.0,1e-06,1.9266047685164824,2.229930736407707,0.22749447591841826
1.0,1e-06,1.1677683637040697,1.0130046547572211,0.038690927236712136
1.0,1e-06,1.7545106120744847,1.149725420665785,0.15119629785217492
1.0,1e-06,1.4080499985901744,1.493646705773413,0.06419753038742898
1.0,1e-06,1.64419666661947,1.6023157413828202,0.01047023130916247
1.0,1e-06,2.650346246005861,2.498994286596942,0.03783798985222975
1.0,1e-06,1.4394896666341195,1.639698890972753,0.15015691825397515
1.0,1e-06,1.0517746120488374,0.5841540420586049,0.11690514249755812
1.0,1e-06,0.9786084367842633,0.7778125896078463,0.05019896179410427
1.0,1e-06,1.815571988496041,1.7055061951869066,0.027516448327283616
1.0,1e-06,1.800956178422623,1.0244597918504077,0.1941240966430538
1.0,1e-06,1.9836208897638319,1.591381313202606,0.09805989414030647
1.0,1e-06,1.2293135520280116,0.462507074458242,0.1917016193924424
1.0,1e-06,1.6914192487274888,1.51528382660307,0.044033855531104726
1.0,1e-06,1.765925422436372,1.4541585100240306,0.07794172810308536
1.0,1e-06,1.1771763342186823,0.7406930072522357,0.10912083174161163
1.0,1e-06,1.3338567944401691,1.1535497549737332,0.04507675986660897
1.0,1e-06,2.8084191534731895,3.008922479527409,0.15037749454066462
1.0,1e-06,2.310907363630399,1.9048835621333768,0.10150595037425553
1.0,1e-06,2.191175895554958,1.535693641429848,0.1638705635312775
1.0,1e-06,0.9346128040256603,0.87523722229137,0.014843895433572563
1.0,1e-06,1.3155395118450368,1.0365603821947045,0.06974478241258308
1.0,1e-06,1.7665498143149783,1.1616074665430998,0.15123558694296962
1.0,1e-06,1.0332676145798194,1.022382451504373,0.0027212907688616284
1.0,1e-06,1.2278249676189086,0.7199742693757563,0.12696267456078808
1.0,1e-06,1.0003549976304584,0.6331408164132608,0.0918035453042994
1.0,1e-06,1.8358333645965477,1.8138226953994536,0.0055026672992735115
1.0,1e-06,2.0256954450377824,1.7941037780764195,0.05789791674034073
1.0,1e-06,1.4395646047070256,1.0331955693582104,0.1015922588372038
1.0,1e-06,1.3064488281122677,1.110457890314082,0.048997734449546415
1.0,1e-06,1.6124575225619902,1.3195044733329775,0.07323826230725317
1.0,1e-06,0.9956481510608475,0.9172990672570536,0.019587270950948477
1.0,1e-06,0.9062982589108519,0.8647012538262955,0.01039925127113911
1.0,1e-06,1.1761623318363967,0.5395594738955335,0.1591507144852158
1.0,1e-06,0.8824159356463346,0.802367764738458,0.02001204272696916
1.0,1e-06,1.0830827638156029,0.8540255933066433,0.05726429262723989
1.0,1e-06,1.0642344392482488,0.9288181434924212,0.0338540739389569
1.0,1e-06,1.3201279047494432,0.7036560668199369,0.15411795948237658
1.0,1e-06,2.191396682323715,1.886803504804007,0.07614829437992698
1.0,1e-06,3.121631741656252,3.2299675994029697,0.08125189331003846
1.0,1e-06,1.6262528839535482,1.3833636111119885,0.060722318210389925
1.0,1e-06,1.217747566367926,1.2246545428721272,0.005180232378150851
1.0,1e-06,1.6193877702282318,1.4243614041878454,0.04875659151009659
1.0,1e-06,1.4908803939021793,1.1442958345709646,0.08664613983280367
1.0,1e-06,0.7707310303457553,0.7443773343169251,0.0065884240072075495
1.0,1e-06,1.457315595471541,1.410004028506071,0.011827891741367502
1.0,1e-06,0.8251704281968566,0.5893345646466157,0.05895896588756022
1.0,1e-06,1.2361233978658555,1.1319472426449098,0.026044038805236425
1.0,1e-06,0.8081016763895068,0.445463104521769,0.09065964296693445
1.0,1e-06,1.9590776460342068,2.1185529207914513,0.11960645606793341
1.0,1e-06,1.6893403159734812,1.667305287912666,0.0055087570152038134
1.0,1e-06,2.084909665003012,1.8027104800242295,0.0705497962446956
1.0,1e-06,1.6026271708517716,1.1919897846603489,0.10265934654785569
1.0,1e-06,1.8369596869921678,1.1445944945925028,0.17309129809991625
1.0,1e-06,1.7768327874802787,1.5493741165502186,0.05686466773251503
1.0,1e-06,0.9437261302052669,1.2245366537607536,0.21060789266661506
1.0,1e-06,1.6350293726632312,1.6806270419258305,0.03419825194694942
1.0,1e-06,1.5931512169372117,1.1878442437918926,0.10132674328632979
1.0,1e-06,1.2323357871379197,1.28871756624198,0.042286334328045294
1.0,1e-06,1.1641680830276715,0.4817858398551969,0.17059556079311866
1.0,1e-06,1.5051089197029657,1.5177720712236094,0.009497363640482759
1.0,1e-06,2.0282428603838496,1.8133266293724293,0.05372905775285508
1.0,1e-06,2.320314433488374,1.8349137758877485,0.12135016440015634
1.0,1e-06,1.1382387238226235,1.0196410982882045,0.02964940638360475
1.0,1e-06,0.9368985901548301,0.9811336161712296,0.03317626951229963
1.0,1e-06,1.7797585709643018,1.9073646852952972,0.09570458574824658
1.0,1e-06,1.8480525805456625,2.2986659377323537,0.33796001789001845
1.0,1e-06,2.069646377817421,1.5440232756245609,0.13140577554821503
1.0,1e-06,1.092438995520097,0.8018705000301614,0.07264212387248392
1.0,1e-06,1.5541264598092728,1.1125233009174853,0.11040078972294687
1.0,1e-06,1.127659514720559,0.7688004003627282,0.0897147785894577
1.0,1e-06,0.9431072666935241,0.7890610269437461,0.038511559937444484
1.0,1e-06,2.4160161644167344,2.267336566411597,0.037169899501284354
1.0,1e-06,1.3026032680510973,1.2240364735908011,0.019641698615074032
1.0,1e-06,2.3096839609667663,2.0390044143927377,0.06766988664350715
1.0,1e-06,2.072734424536189,1.4154773671252647,0.16431426435273105
1.0,1e-06,1.6782937211763151,1.2817475934488138,0.09913653193187533
1.0,1e-06,1.5668491046280906,1.1459319539987165,0.10522928765734352
1.0,1e-06,1.3207086860468888,1.2424066193817382,0.01957551666628765
1.0,1e-06,1.612668685838903,1.4377052985654362,0.04374084681836671
1.0,1e-06,1.44507030614514,1.546482211628869,0.07605892911279677
1.0,1e-06,1.066197434079251,0.437402959595319,0.157198618620983
1.0,1e-06,1.966935405081098,1.3597333472022768,0.15180051446970533
1.0,1e-06,1.334173856747919,1.2924287877754723,0.010436267243111697
1.0,1e-06,1.1825794485733865,1.0839924641350436,0.024646746109585727
1.0,1e-06,1.3512993280243353,1.0859966380002266,0.06632567250602717
1.0,1e-06,1.621081380013207,1.29387378335362,0.08180189916489672
1.0,1e-06,1.2572709336209802,1.119554175389757,0.03442918955780577
1.0,1e-06,1.4765656937405445,0.8885361311470338,0.14700739064837767
1.0,1e-06,1.2555998413299752,0.9217490631166132,0.08346269455334049
1.0,1e-06,1.1493065268583673,0.3218459620194577,0.2068651412097274
1.0,1e-06,1.0984387960794115,1.3101004996657972,0.15874627768978927
1.0,1e-06,1.4546134005160731,1.4150799123437854,0.009883372043071936
1.0,1e-06,1.4458182344905237,1.46657630686088,0.015568554277767155
1.0,1e-06,1.5733367873986657,1.7360720800700629,0.1220514695035479
1.0,1e-06,2.142402520514453,1.8845458993321649,0.06446415529557203
1.0,1e-06,2.1300417007050267,2.128658661809221,0.0003457597239514554
1.0,1e-06,3.3714393210254587,3.0873221034729923,0.07102930438811661
1.0,1e-06,2.6043752451244,2.891859485395914,0.2156131802036354
1.0,1e-06,0.9398766332390771,0.6080394006389832,0.08295930815002348
1.0,1e-06,2.93283794571228,2.813931695008858,0.029726562675855495
1.0,1e-06,2.3032567450002457,1.863846956281758,0.10985244717962195
1.0,1e-06,0.8080766224546414,0.7690757305909667,0.009750222965918681
1.0,1e-06,1.265868288733098,1.089918604241919,0.043987421122794745
1.0,1e-06,1.1979447127308949,1.0133470737039814,0.04614940975672838
1.0,1e-06,3.0853439126428643,2.725523236971991,0.08995516891771838
1.0,1e-06,1.6392900754010802,1.2537723977926607,0.09637941940210487
1.0,1e-06,1.6119920629270332,1.483230440737532,0.03219040554737529
1.0,1e-06,1.2696067828985957,1.2957959446292373,0.019641871297981173
1.0,1e-06,1.1582227833251801,1.5234841047545709,0.27394599107204304
1.0,1e-06,2.1833413247421656,2.0549651159864823,0.03209405218892081
1.0,1e-06,1.280214970912812,1.3199460705887085,0.029798324756922456
1.0,1e-06,2.452563375209905,2.1013556421240493,0.0878019332714639
1.0,1e-06,2.398066954687578,2.1448848738705775,0.06329552020425011
1.0,1e-06,1.7083281654198135,1.5606131690858691,0.03692874908348609
1.0,1e-06,1.5728974260820574,1.1893924532483011,0.09587624320843907
1.0,1e-06,1.3868533691048457,1.2833823862579623,0.025867745711720846
1.0,1e-06,1.6361391922389275,1.3100049283579285,0.08153356597024974
1.0,1e-06,1.4530895301840243,0.9838766415523628,0.11730322215791539
1.0,1e-06,1.1111917490704268,0.6792801885306486,0.10797789013494455
1.0,1e-06,1.569454261090466,1.467944678894248,0.025377395549054493
1.0,1e-06,1.9721294421574103,1.756844757234769,0.053821171230660325
1.0,1e-06,2.5855540771216643,2.153270617669939,0.10807086486293127
1.0,1e-06,0.9121589339791711,0.8522563132165336,0.014975655190659382
1.0,1e-06,1.3027564958617295,1.1931562585746642,0.027400059321766312
1.0,1e-06,1.4706634318462661,1.5609071443326872,0.06768278436481578
1.0,1e-06,2.688397932093614,2.21801848168468,0.11759486260223351
1.0,1e-06,2.102365736679005,1.5578990923258476,0.1361166610882894
1.0,1e-06,2.2562681297804446,2.1142321176318006,0.03550900303716098
1.0,1e-06,1.797557634722679,1.3828721407524371,0.10367137349256045
1.0,1e-06,1.6346982023425483,1.8489063221471544,0.16065608985345464
1.0,1e-06,2.1543388215564123,2.3209417712705585,0.1249522122856096
1.0,1e-06,1.7105162462190406,1.6480302118366157,0.015621508595606237
1.0,1e-06,1.3909653293049506,1.1626659006840965,0.05707485715521354
1.0,1e-06,2.509165919954018,2.529951162470764,0.015588931887559387
1.0,1e-06,1.1119923578660735,0.8892274317065237,0.05569123153988745
1.0,1e-06,0.8344854130502286,0.5241919793230436,0.07757335843179625
1.0,1e-06,0.8687684311977075,0.7872113110088779,0.020389280047207414
1.0,1e-06,2.2838437438436774,1.8753271939642913,0.10212913746984653
1.0,1e-06,1.6844144417342406,1.8253073844209016,0.10566970701499573
1.0,1e-06,1.1492022400732047,0.8466020081883467,0.07565005797121449
1.0,1e-06,1.0978367824826005,0.9401718576766422,0.03941623120148957
1.0,1e-06,1.9293128314597445,1.7584915076605323,0.042705330949803055
1.0,1e-06,2.1055435897631574,1.8480146397940629,0.06438223749227362
1.0,1e-06,1.5304532282023222,0.9741869731075836,0.13906656377368465
1.0,1e-06,1.5736904861346668,1.3176251681644486,0.06401632949255454
1.0,1e-06,2.097402234232053,1.9182225140565488,0.04479493004387608
1.0,1e-06,1.4274335922651882,1.0590703194263036,0.09209081820972115
1.0,1e-06,1.8722579593109379,1.1801697130320257,0.17302206156972805
1.0,1e-06,1.8227194298309146,1.9555190096344668,0.09959968485266413
1.0,1e-06,1.7894853506161024,1.6796671855443603,0.027454541267935506
1.0,1e-06,2.554360665153221,2.054265739661248,0.12502373137299327
1.0,1e-06,1.1878813575924867,1.340838399839363,0.11471778168515717
1.0,1e-06,1.3374665863846453,1.4754129661328,0.10345978481111595
1.0,1e-06,1.8016820331684422,1.4522764541740445,0.08735139474859943
1.0,1e-06,1.8142132092437184,1.7117569019871608,0.025614076814139408
1.0,1e-06,2.661302721173408,2.191530874193563,0.11744296174496127
1.0,1e-06,1.1990147967555962,0.9941192777429022,0.051223879753173496
1.0,1e-06,1.2809644308335582,1.3048978710031858,0.017950080127220713
1.0,1e-06,1.949579131363162,1.2981243775580742,0.16286368845127197
1.0,1e-06,1.041537337863022,1.2219245043612943,0.13529037487370427
