Selected_Hidden_Layers,Selected_LR,Selected_Weight_Decay,Selected_Update_Step,Decision_Q,Demand_D,Operation_Cost
512-512-512,0.0005,1e-05,80,1.5346992015838623,1.5465794728925784,0.008910203481537038
512-512-512,0.0005,1e-05,80,0.8977465629577637,0.6290760620288256,0.06716762523223452
512-512-512,0.0005,1e-05,80,2.0032052993774414,2.229930736407707,0.17004407777269903
512-512-512,0.0005,1e-05,80,1.2093641757965088,1.0130046547572211,0.049089880259821916
512-512-512,0.0005,1e-05,80,1.727686882019043,1.149725420665785,0.1444903653383145
512-512-512,0.0005,1e-05,80,1.4921923875808716,1.493646705773413,0.0010907386444061196
512-512-512,0.0005,1e-05,80,1.74204421043396,1.6023157413828202,0.034932117262784945
512-512-512,0.0005,1e-05,80,2.5837230682373047,2.498994286596942,0.0211821954100907
512-512-512,0.0005,1e-05,80,1.4746134281158447,1.639698890972753,0.12381409714268121
512-512-512,0.0005,1e-05,80,1.05539870262146,0.5841540420586049,0.11781116514071377
512-512-512,0.0005,1e-05,80,0.9445251822471619,0.7778125896078463,0.0416781481598289
512-512-512,0.0005,1e-05,80,1.783937931060791,1.7055061951869066,0.019607933968471103
512-512-512,0.0005,1e-05,80,1.8498075008392334,1.0244597918504077,0.20633692724720643
512-512-512,0.0005,1e-05,80,1.9071966409683228,1.591381313202606,0.07895383194142919
512-512-512,0.0005,1e-05,80,1.2244318723678589,0.462507074458242,0.19048119947740422
512-512-512,0.0005,1e-05,80,1.6144015789031982,1.51528382660307,0.02477943807503208
512-512-512,0.0005,1e-05,80,1.7739049196243286,1.4541585100240306,0.0799366024000745
512-512-512,0.0005,1e-05,80,1.1685445308685303,0.7406930072522357,0.10696288090407363
512-512-512,0.0005,1e-05,80,1.364071249961853,1.1535497549737332,0.052630373747029946
512-512-512,0.0005,1e-05,80,2.776115655899048,3.008922479527409,0.17460511772127085
512-512-512,0.0005,1e-05,80,2.2013731002807617,1.9048835621333768,0.07412238453684622
512-512-512,0.0005,1e-05,80,2.2138161659240723,1.535693641429848,0.16953063112355604
512-512-512,0.0005,1e-05,80,1.009676456451416,0.87523722229137,0.0336098085400115
512-512-512,0.0005,1e-05,80,1.4175938367843628,1.0365603821947045,0.09525836364741458
512-512-512,0.0005,1e-05,80,1.7487396001815796,1.1616074665430998,0.14678303340961996
512-512-512,0.0005,1e-05,80,1.023604154586792,1.022382451504373,0.0003054257706047725
512-512-512,0.0005,1e-05,80,1.2526180744171143,0.7199742693757563,0.1331609512603395
512-512-512,0.0005,1e-05,80,0.9452027082443237,0.6331408164132608,0.07801547295776573
512-512-512,0.0005,1e-05,80,1.912023663520813,1.8138226953994536,0.02455024203033984
512-512-512,0.0005,1e-05,80,1.9910223484039307,1.7941037780764195,0.049229642581877786
512-512-512,0.0005,1e-05,80,1.4750640392303467,1.0331955693582104,0.11046711746803406
512-512-512,0.0005,1e-05,80,1.3517746925354004,1.110457890314082,0.06032920055532959
512-512-512,0.0005,1e-05,80,1.6387571096420288,1.3195044733329775,0.07981315907726283
512-512-512,0.0005,1e-05,80,1.0447288751602173,0.9172990672570536,0.03185745197579093
512-512-512,0.0005,1e-05,80,0.9931299686431885,0.8647012538262955,0.03210717870422325
512-512-512,0.0005,1e-05,80,1.17405366897583,0.5395594738955335,0.15862354877007415
512-512-512,0.0005,1e-05,80,0.993432879447937,0.802367764738458,0.04776627867736977
512-512-512,0.0005,1e-05,80,1.041931390762329,0.8540255933066433,0.04697644936392145
512-512-512,0.0005,1e-05,80,1.1233575344085693,0.9288181434924212,0.048634847729037034
