penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.1646487014165587,True
l1,1e-08,0.1646487014165587,False
l1,1e-06,0.1646487014165587,False
l1,0.0001,0.1648144160254959,False
l1,0.01,0.19030461008371116,False
