sigma,lambda_reg,validation_mean_cost,is_best
0.5,1e-07,0.11331829199551914,False
0.5,1e-06,0.10908306905130209,False
0.5,1e-05,0.10008291370362168,False
1.0,1e-07,0.1067629642825025,False
1.0,1e-06,0.08441766552631878,True
1.0,1e-05,0.10370978454464369,False
2.0,1e-07,0.11067270740690645,False
2.0,1e-06,0.09250671398817048,False
2.0,1e-05,0.09500488192359836,False
