Decision_Q,Demand_D,Operation_Cost,Mu_Pred,Sigma_Pred,Residual_Sum
1.5216958993894876,1.5465794728925784,0.018662680127318088,1.3694947972843556,0.263620041814067,780.4454248661181
1.3243595391845673,0.6290760620288256,0.17382086928893542,1.1792322058959157,0.2513679148229265,780.4454248661181
1.411681627833823,2.229930736407707,0.6136868314304129,1.2635317355755662,0.25660314052715577,780.4454248661181
1.5351389566522422,1.0130046547572211,0.13053357547375527,1.3861309246376274,0.25808948218516253,780.4454248661181
1.5191094817597914,1.149725420665785,0.09234601527350161,1.3613509963230672,0.273245712101521,780.4454248661181
1.4302452004082684,1.493646705773413,0.047551129023858496,1.2842543059224556,0.25286364669185496,780.4454248661181
1.3842039493820308,1.6023157413828202,0.163583844000592,1.2421338377251587,0.24607265162668607,780.4454248661181
1.7965098231493162,2.498994286596942,0.5268633475857193,1.6447237514197253,0.2629011881169455,780.4454248661181
1.3165824077934427,1.639698890972753,0.24233736238448272,1.1575073615086944,0.2755260623815549,780.4454248661181
1.5280259807693952,0.5841540420586049,0.23596798467769758,1.3761230045205888,0.26310367268386126,780.4454248661181
1.4410794349129656,0.7778125896078463,0.16581671132627984,1.2943220526074959,0.25419124253888326,780.4454248661181
1.8594994162376695,1.7055061951869066,0.03849830526269071,1.7128188375643012,0.2540582147458776,780.4454248661181
1.7310796706538356,1.0244597918504077,0.17665496970085698,1.5769915113065358,0.2668885208342924,780.4454248661181
1.2514417117961645,1.591381313202606,0.25495470105483115,1.0915622083325853,0.2769194230878034,780.4454248661181
1.5469387254444327,0.462507074458242,0.27110791274654766,1.3930514566492294,0.2665405681913007,780.4454248661181
2.0459510525750964,1.51528382660307,0.1326668064930066,1.8999763621482029,0.25283558043851795,780.4454248661181
1.8780931375309535,1.4541585100240306,0.10598365687673073,1.7240446900367021,0.2668197378871498,780.4454248661181
1.5802407201395319,0.7406930072522357,0.20988692822182403,1.4310385581055167,0.25842572524203833,780.4454248661181
1.674191213183659,1.1535497549737332,0.13016036455248142,1.529653069132138,0.2503474091289438,780.4454248661181
1.576696485752757,3.008922479527409,1.074169495330989,1.4286851027621044,0.25636323543834644,780.4454248661181
2.0571966212781407,1.9048835621333768,0.038078264786190974,1.9048810343414355,0.26381833535904814,780.4454248661181
1.7483489842887636,1.535693641429848,0.05316383571472888,1.5978755931937756,0.26062755856370157,780.4454248661181
1.2901329973480415,0.87523722229137,0.10372394376416788,1.134202033899416,0.2700803511661849,780.4454248661181
1.4161197857306063,1.0365603821947045,0.09488985088397545,1.257195602804238,0.2752647593798404,780.4454248661181
