sigma,lambda_reg,validation_mean_cost,is_best
0.5,1e-07,0.2070839862532555,False
0.5,1e-06,0.1736768146219092,False
0.5,1e-05,0.12635961314374222,False
1.0,1e-07,0.12904607726517697,False
1.0,1e-06,0.11354046075457225,False
1.0,1e-05,0.11185286806050723,False
2.0,1e-07,0.10734107139258649,False
2.0,1e-06,0.10022456198277334,True
2.0,1e-05,0.10926120679641053,False
