penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.28894137606773235,False
l1,1e-08,0.2889413760677323,False
l1,1e-06,0.2888949959657555,False
l1,0.0001,0.28879879036445016,True
l1,0.01,0.48174452815894697,False
