Selected_Hidden_Layers,Selected_LR,Selected_Weight_Decay,Selected_Update_Step,Decision_Q,Demand_D,Operation_Cost
512-512-512,0.001,1e-05,80,8.257613182067871,8.671252641078443,0.31022959425792873
512-512-512,0.001,1e-05,80,9.892080307006836,10.082292591145649,0.14265921310410956
512-512-512,0.001,1e-05,80,6.559774398803711,6.189000051112549,0.0926935869227905
512-512-512,0.001,1e-05,80,7.135979652404785,6.60523882010797,0.1326852080742038
512-512-512,0.001,1e-05,80,9.255241394042969,8.672890902176539,0.14558762296660754
512-512-512,0.001,1e-05,80,4.298050880432129,3.817252363801827,0.12019962915757543
512-512-512,0.001,1e-05,80,4.908390998840332,4.888411215291752,0.004994945887144997
512-512-512,0.001,1e-05,80,7.463896751403809,7.379330932196841,0.0211414548017419
512-512-512,0.001,1e-05,80,7.955185890197754,7.968366286056796,0.009885296894281304
512-512-512,0.001,1e-05,80,5.939795017242432,5.786710244352194,0.03827119322255945
512-512-512,0.001,1e-05,80,8.920215606689453,8.96416076678225,0.03295887006959752
512-512-512,0.001,1e-05,80,6.533255577087402,6.558541044854241,0.018964100825129115
512-512-512,0.001,1e-05,80,8.084821701049805,8.090209463505637,0.004040821841874376
512-512-512,0.001,1e-05,80,7.391165733337402,7.0081266040378845,0.09575978232487947
512-512-512,0.001,1e-05,80,8.07731819152832,7.611018963895106,0.11657480690830369
512-512-512,0.001,1e-05,80,5.945964336395264,5.753574134671247,0.048097550431004166
512-512-512,0.001,1e-05,80,8.00067138671875,7.3856598579450115,0.15375288219343464
512-512-512,0.001,1e-05,80,9.126870155334473,9.301359761483068,0.13086720461144674
512-512-512,0.001,1e-05,80,6.68516731262207,5.981558820518044,0.1759021230260065
512-512-512,0.001,1e-05,80,8.567920684814453,8.135724715509962,0.10804899232612275
512-512-512,0.001,1e-05,80,7.521886825561523,6.982316060306056,0.13489269131386683
512-512-512,0.001,1e-05,80,6.2964630126953125,5.907183475330914,0.09731988434109962
512-512-512,0.001,1e-05,80,6.073549270629883,5.445966280201984,0.15689574760697478
512-512-512,0.001,1e-05,80,9.79050350189209,9.7503644380594,0.010034765958172542
512-512-512,0.001,1e-05,80,5.288830280303955,4.3667856446144375,0.2305111589223794
512-512-512,0.001,1e-05,80,6.766036033630371,6.667153276012125,0.024720689404561513
512-512-512,0.001,1e-05,80,7.834656715393066,8.306439639599855,0.35383719315509143
512-512-512,0.001,1e-05,80,8.976688385009766,8.65603713301813,0.08016281299790906
512-512-512,0.001,1e-05,80,6.28688907623291,6.087778617671925,0.049777614640246215
512-512-512,0.001,1e-05,80,8.800333976745605,8.662847440564732,0.03437163404521826
512-512-512,0.001,1e-05,80,8.588889122009277,8.410644586260872,0.04456113393710126
512-512-512,0.001,1e-05,80,7.594130516052246,7.367392649742417,0.05668446657745729
512-512-512,0.001,1e-05,80,8.958093643188477,9.24607015121144,0.2159823810172221
512-512-512,0.001,1e-05,80,8.21851634979248,7.883404057350642,0.0837780731104596
512-512-512,0.001,1e-05,80,5.4476776123046875,5.56286184512004,0.08638817461151405
512-512-512,0.001,1e-05,80,7.255050182342529,6.905829594991544,0.08730514683774637
512-512-512,0.001,1e-05,80,5.839475631713867,5.556832608230258,0.07066075587090226
512-512-512,0.001,1e-05,80,8.229447364807129,8.023292106215415,0.05153881464792853
512-512-512,0.001,1e-05,80,5.949099063873291,5.627130792829946,0.08049206776083628
512-512-512,0.001,1e-05,80,7.29019832611084,6.849704258028307,0.11012351702063317
512-512-512,0.001,1e-05,80,5.357743263244629,5.491733055997716,0.10049234456481515
512-512-512,0.001,1e-05,80,7.8799285888671875,7.635217795397084,0.061177698367525846
512-512-512,0.001,1e-05,80,4.971755027770996,4.610447690401596,0.09032683434235
512-512-512,0.001,1e-05,80,6.568584442138672,6.004205966565377,0.14109461889332375
512-512-512,0.001,1e-05,80,7.525796890258789,8.026182289183929,0.37528904919385475
512-512-512,0.001,1e-05,80,8.304788589477539,8.966898305691155,0.4965822871602117
512-512-512,0.001,1e-05,80,5.662530899047852,5.06631104484591,0.14905496355048542
512-512-512,0.001,1e-05,80,6.972009658813477,6.85545839776962,0.02913781526096404
512-512-512,0.001,1e-05,80,6.050751686096191,5.858221306083418,0.048132595003193446
512-512-512,0.001,1e-05,80,5.232899188995361,5.402622294280404,0.12729232896378173
512-512-512,0.001,1e-05,80,5.930079936981201,5.7980861140381394,0.03299845573576543
512-512-512,0.001,1e-05,80,6.438270568847656,5.8822002890502585,0.13901756994934944
512-512-512,0.001,1e-05,80,8.296530723571777,7.492676266078964,0.20096361437320343
512-512-512,0.001,1e-05,80,4.368326663970947,4.614034775341113,0.1842810835276245
512-512-512,0.001,1e-05,80,9.357443809509277,9.593159236398233,0.1767865701667164
512-512-512,0.001,1e-05,80,7.997641086578369,7.708373162225577,0.07231698108819806
512-512-512,0.001,1e-05,80,7.890035629272461,8.125345825026848,0.1764826468157903
512-512-512,0.001,1e-05,80,8.771819114685059,8.288889697418766,0.12073235431657325
512-512-512,0.001,1e-05,80,6.520047187805176,6.059652123570109,0.11509876605876679
512-512-512,0.001,1e-05,80,5.311007499694824,5.041215689021472,0.06744795266833803
512-512-512,0.001,1e-05,80,5.804604530334473,5.301384774255963,0.12580493901962742
512-512-512,0.001,1e-05,80,9.72714900970459,9.489614321365243,0.059383672084836636
512-512-512,0.001,1e-05,80,7.857704162597656,7.133145724166153,0.1811396096078759
512-512-512,0.001,1e-05,80,5.327452659606934,5.575972792258447,0.18639009948863539
512-512-512,0.001,1e-05,80,8.694802284240723,9.0132997499918,0.23887309931330813
512-512-512,0.001,1e-05,80,7.5153350830078125,7.011055677704221,0.12606985132589799
512-512-512,0.001,1e-05,80,8.420079231262207,7.847636805803932,0.14311060636456885
512-512-512,0.001,1e-05,80,6.553112983703613,6.579892728012785,0.02008480823187897
512-512-512,0.001,1e-05,80,5.461599349975586,5.203184679993658,0.06460366749548196
512-512-512,0.001,1e-05,80,8.1215238571167,8.0528562809722,0.017166894036124702
512-512-512,0.001,1e-05,80,4.923761367797852,5.026141623774623,0.0767851919825786
