timestamp,model_name,scenario,test_samples,total_test_runtime_sec,per_sample_runtime_sec
2026-06-20 03:12:40,DNN (Deep_NV),b,1000,2.189345598220825,0.0021893455982208254
2026-06-20 03:12:42,Est-Opt (OLS),b,1000,0.0016660690307617188,1.6660690307617189e-06
2026-06-20 03:12:44,KO,b,1000,0.11804509162902832,0.00011804509162902832
2026-06-20 03:31:22,KPQR,b,1000,202.4278609752655,0.2024278609752655
2026-06-20 03:31:23,LinearModel,b,1000,1.3113021850585938e-05,1.3113021850585938e-08
2026-06-20 03:31:24,LinearModel-L1,b,1000,8.821487426757812e-06,8.821487426757812e-09
2026-06-20 03:31:25,LinearModel-L2,b,1000,9.059906005859375e-06,9.059906005859375e-09
2026-06-20 03:31:26,Oracle,b,1000,0.0012958049774169922,1.295804977416992e-06
2026-06-20 03:33:17,RKHS,b,1000,10.497567415237427,0.010497567415237427
2026-06-20 03:33:19,SAA,b,1000,0.026296138763427734,2.6296138763427734e-05
2026-06-20 03:33:20,Minimax (Scarf),b,1000,0.0015401840209960938,1.5401840209960937e-06
