penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.28894137606787207,False
l2,1e-08,0.28894137606648135,True
l2,1e-06,0.28905421630233985,False
l2,0.0001,0.29942717333100993,False
l2,0.01,0.47548662609631154,False
