timestamp,model_name,scenario,test_samples,total_test_runtime_sec,per_sample_runtime_sec
2026-06-20 01:49:44,DNN (Deep_NV),b,1000,1.8736839294433594,0.0018736839294433594
2026-06-20 01:49:46,Est-Opt (OLS),b,1000,0.0015759468078613281,1.5759468078613282e-06
2026-06-20 01:49:48,KO,b,1000,0.12521791458129883,0.00012521791458129883
2026-06-20 02:08:08,KPQR,b,1000,198.3772509098053,0.1983772509098053
2026-06-20 02:08:10,LinearModel,b,1000,9.059906005859375e-06,9.059906005859375e-09
2026-06-20 02:08:11,LinearModel-L1,b,1000,1.4066696166992188e-05,1.4066696166992187e-08
2026-06-20 02:08:12,LinearModel-L2,b,1000,9.059906005859375e-06,9.059906005859375e-09
2026-06-20 02:08:13,Oracle,b,1000,0.0012850761413574219,1.2850761413574218e-06
2026-06-20 02:10:09,RKHS,b,1000,17.003520965576172,0.017003520965576172
2026-06-20 02:10:11,SAA,b,1000,0.02840709686279297,2.8407096862792968e-05
2026-06-20 02:10:12,Minimax (Scarf),b,1000,0.0015270709991455078,1.5270709991455079e-06
