penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.28013601025862955,False
l1,1e-08,0.28013601025862955,False
l1,1e-06,0.28013601025862955,False
l1,0.0001,0.2798024358384827,True
l1,0.01,0.477172417359512,False
