hidden_layers,lr,weight_decay,validation_mean_cost,is_best
512-512-512,0.001,0.0,0.09642685136246561,True
512-512-512,0.001,1e-05,0.09722048914839397,False
512-512-512,0.0005,0.0,0.09906390299518299,False
512-512-512,0.0005,1e-05,0.09655339506456255,False
