penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.27932145880809967,False
l1,1e-08,0.27932145880809967,False
l1,1e-06,0.2793004427601062,False
l1,0.0001,0.27929185034254966,True
l1,0.01,0.46577369201250235,False
