penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.2793214588133563,False
l2,1e-08,0.2793228380031437,False
l2,1e-06,0.2793132587330675,True
l2,0.0001,0.2916561435613346,False
l2,0.01,0.45955433933299517,False
